Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Insulin resistance,0.43383642663429534,1.6403198010597568,0.0015220700152207,0.008466248454689549,0.548,33/100,12.10%,SOCS3;PYGL;PPP1R3C;STAT3;GYS1;PIK3CD;TNFRSF1A;RPS6KA1;CD36;NFKB1;SREBF1;AKT1;PRKCQ;RPS6KB2;RELA;NFKBIA;PPP1CA;NOS3;IKBKB;IL6;TNF;PPARGC1B;SLC27A4;MLX;AKT2;SLC27A6;PIK3R3;MAPK8;SLC2A1;PTPN1;MTOR;PRKAB1;CPT1B,False
prerank,Glycolysis / Gluconeogenesis,0.4637117423842641,1.6404341603241293,0.004580152671755725,0.008516932080832927,0.547,19/62,11.62%,ENO1;PKM;GPI;LDHA;TPI1;GAPDH;PGK1;PFKP;PGM2;ALDOA;PGAM1;HK2;BPGM;ADH7;ADPGK;HK3;PFKL;ALDH3B2;LDHAL6B,False
prerank,FoxO signaling pathway,0.4180530212762951,1.63292110536888,0.0,0.009181664903796417,0.578,45/126,12.24%,SGK1;STAT3;AGAP2;TNFSF10;CCNB1;TGFB1;TGFBR1;CCND2;CCNB2;IL7R;PIK3CD;MAPK11;HOMER3;SOD2;AKT1;BCL2L11;S1PR4;HRAS;CDKN1A;IL10;STK11;KLF2;PLK1;GRB2;MAPK3;HOMER1;FASLG;IKBKB;PRMT1;IL6;MAP2K2;GADD45G;CDK2;ARAF;PLK3;AKT2;CDKN2D;PIK3R3;CHUK;CSNK1E;MAPK8;PLK2;PRKAB1;MAP2K1;PLK4,False
prerank,Arginine and proline metabolism,0.4901764188298197,1.6329381080241128,0.009508716323296355,0.009246324515794983,0.578,17/46,11.99%,CKMT1A;CKMT1B;SMOX;MAOB;ODC1;LAP3;GOT2;SRM;GOT1;AMD1;NOS3;ALDH4A1;PYCR1;SAT1;SAT2;AGMAT;CNDP2,False
prerank,Spinocerebellar ataxia,0.41378212115661844,1.6271722605056127,0.0,0.009669926717574039,0.603,58/132,19.48%,PPIF;TRAF2;PIK3CD;PLCB3;PSMD11;AKT1;SLC25A5;PSMC4;PLCB2;PSMD2;VDAC1;PSMA3;PSMD6;PSMA5;PSMA4;XBP1;PSMD1;PSMB3;NRBF2;CYCS;NOP56;PSMA7;ADRM1;VDAC2;PSMC5;AKT2;BECN1;PSMB5;PIK3R3;PSMB6;PSMD3;PSMB1;PSMB2;PSMD9;MAPK8;PSMD13;PSMA6;PSMC6;MTOR;PSMA1;ATXN1;VDAC3;PSMB4;PSMD7;PSMC1;PSMC3;ATP2A2;KCND3;GRIN3B;PSMB7;PSMD12;PSMD4;PSMD8;ATG2A;ERN1;PSMC2;VLDLR;ATG101,False
prerank,Linoleic acid metabolism,0.5581749763558692,1.6257893165239168,0.015437392795883362,0.009792277677399982,0.612,8/23,8.76%,PLA2G2F;ALOX15;PLA2G4E;PLA2G3;CYP2E1;PLA2G4D;PLA2G2A;PLA2G4B,False
prerank,mRNA surveillance pathway,0.4365335837051615,1.624187909727269,0.004694835680751174,0.009931727128113469,0.618,45/91,27.09%,EIF4A3;DAZAP1;NXF1;PPP1CA;PABPC4L;SMG5;PPP2R5B;CPSF4;ALYREF;PPP2R2D;PABPN1;NXT1;TARDBP;ACIN1;BCL2L2-PABPN1;PPP2R3C;CSTF2;PPP2R2C;RNPS1;CLP1;PPP2R1B;MAGOH;PYM1;DDX19A;CPSF2;GSPT1;SSU72;PPP2CA;CPSF7;PABPC4;PPP2R1A;PABPC1L;CPSF1;UPF3B;ETF1;DDX39B;WDR82;CPSF3;SYMPK;NCBP2;MAGOHB;PABPC1;PAPOLA;NCBP1;GLE1,False
prerank,Fanconi anemia pathway,0.4799552724865741,1.6177102458850678,0.004942339373970346,0.010526126238927612,0.637,23/49,18.90%,BLM;FANCI;FANCD2;BRCA2;SLX4;FANCA;UBE2T;TELO2;RAD51;ATRIP;BRIP1;BRCA1;PALB2;FAAP100;MUS81;EME1;FANCG;MLH1;ATR;FAAP24;REV1;RPA3;EME2,False
prerank,Gastric acid secretion,0.4458210159203035,1.5923141277093114,0.008333333333333333,0.013622064249197988,0.736,22/69,15.92%,HRH2;KCNK10;KCNJ15;CA2;PLCB3;ACTB;ADCY3;GNAI2;SLC4A2;PLCB2;ADCY7;ATP1A1;CALM1;ADCY9;CALML5;CALML3;EZR;ATP1B3;MYLK4;ACTG1;ADCY4;KCNQ1,False
prerank,Estrogen signaling pathway,0.40104660476254567,1.5828677565924998,0.0015527950310559005,0.014919578314553277,0.759,32/132,9.47%,KRT16;SHC1;HBEGF;ATF4;PIK3CD;MMP9;PLCB3;KRT14;AKT1;ADCY3;GNAI2;PLCB2;HRAS;RARA;ADCY7;KRT17;CALM1;JUN;HSPA8;SRC;HSPA6;NOS3;GRB2;MAPK3;ADCY9;CTSD;GNAO1;MAP2K2;CALML5;AKT2;HSP90B1;PIK3R3,False
prerank,Arachidonic acid metabolism,0.4649236497921756,1.5818354922443185,0.0112,0.014957168538584597,0.761,16/51,8.76%,PLA2G2F;ALOX15;PLA2G4E;PLA2G3;CYP2E1;PLA2G4D;PTGES;PTGES2;GPX1;GPX2;ALOX12B;PTGS2;PLA2G2A;TBXAS1;GGT5;PLA2G4B,False
prerank,Renal cell carcinoma,0.44506470236093,1.5808463938036073,0.006125574272588055,0.01503056659526761,0.763,28/65,15.50%,TGFB1;VEGFA;PIK3CD;ETS1;AKT1;HRAS;CDKN1A;JUN;PAK1;GRB2;MAPK3;TFE3;PRCC;MAP2K2;PAK4;ARAF;AKT2;HIF1A;PIK3R3;RAC1;SLC2A1;MAP2K1;PAK6;RAP1B;CRK;EGLN2;PAK2;FH,False
prerank,Autophagy,0.3982521650298152,1.5787479862644302,0.0014347202295552368,0.015220216192849646,0.769,47/133,18.41%,VMP1;CTSB;CTSL;PIK3CD;DAPK2;RRAGC;AKT1;PRKCQ;DAPK3;HRAS;RRAS2;RPS6KB2;STK11;ATG4B;NRBF2;TP53INP2;AKT1S1;MAPK3;RAB1A;RAB7A;CTSD;ATG9A;MAP2K2;MTMR14;AKT2;HIF1A;BECN1;ATG7;PIK3R3;MAPK8;MTOR;ATG4D;MAP2K1;RAB8A;ATG9B;RRAS;ATG5;EIF2S1;ATG16L1;ATG4A;RPS6KB1;MLST8;ATG3;PPP2CA;ATG2A;TBK1;ERN1,False
