Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Human cytomegalovirus infection,0.40206990761301226,1.815969605390643,0.0,0.003771638050925125,0.127,65/200,14.22%,IRF3;BAX;IKBKB;TAP2;TAP1;HLA-F;BCAR1;PLCB2;MAPK11;TRADD;AKT1;ADCY3;CDKN2A;CXCR4;TNF;CCL2;ADCY6;ADCY9;PIK3CD;ATF4;TAPBP;ARHGEF11;CCR3;RPS6KB2;CCR1;ADCY4;CXCL8;CALML6;TSC2;NFKBIA;IL10RA;ADCY7;ADCY2;HRAS;ARHGEF1;PLCB3;AKT2;TRAF5;CASP8;CALML4;STAT3;GNB5;MAP2K2;IKBKG;ADCY5;ATF6B;TNFRSF1A;PRKCA;FASLG;MYC;RELA;CCR5;GNAO1;ITGB3;GNAI2;GNA12;HLA-B;CCL3;GNG2;GNG4;CCL4;RAC3;B2M;RAC2;PTGER4,False
prerank,Natural killer cell mediated cytotoxicity,0.4421524349993925,1.812278358886218,0.0,0.0038573570975370597,0.132,47/100,20.31%,TNFRSF10B;LCK;VAV1;TNF;ARAF;RAET1L;MICA;CD247;PIK3CD;CSF2;PLCG2;SH2D1A;ZAP70;HRAS;LAT;ULBP2;MAP2K2;HCST;TYROBP;PLCG1;LCP2;MICB;IFNGR2;PRKCA;CD48;IFNGR1;FASLG;PTPN6;VAV2;TNFRSF10A;SHC2;FCER1G;ITGB2;HLA-B;RAC3;ITGAL;RAC2;HLA-E;TNFSF10;IFNAR2;HLA-C;ICAM1;HLA-A;NFATC1;SYK;GZMB;KLRK1,False
prerank,Fatty acid degradation,-0.500864107369888,-1.943135469107799,0.0,0.004844845625757186,0.041,23/43,24.40%,ADH6;ACOX1;HADH;ADH1C;ECI2;ALDH3A2;HADHA;ACAA2;ACAT1;ACSL6;CPT1C;ALDH9A1;ACSL1;ACAT2;ACADM;HADHB;ACSL3;CPT1A;CPT2;ECHS1;ALDH2;ACSBG1;ADH5,False
prerank,Toxoplasmosis,0.4250740365559856,1.7859259646382772,0.0,0.005363563202289625,0.185,34/110,10.73%,BIRC3;TYK2;IKBKB;SOCS1;HLA-DMA;PIK3R5;MAPK11;AKT1;TNF;CIITA;HLA-DMB;CD40LG;TGFB1;NFKBIA;LDLR;IL10RA;CD40;IRAK4;AKT2;ALOX5;CASP8;STAT3;IKBKG;IL10;IFNGR2;TNFRSF1A;HLA-DRA;IFNGR1;HLA-DPB1;HLA-DPA1;RELA;CCR5;GNAO1;GNAI2,False
prerank,Cytosolic DNA-sensing pathway,0.5018297463662063,1.7863647856048561,0.001584786053882726,0.005444204814084826,0.184,13/45,16.87%,IRF3;IKBKB;POLR2H;IRF7;RIPK3;NFKBIA;AIM2;IKBKG;POLR3E;RELA;CCL4;NFKBIB;IKBKE,False
prerank,Fc gamma R-mediated phagocytosis,0.43339940762601636,1.7749284777960908,0.0014858841010401188,0.005741182656799344,0.2,27/95,10.21%,PLA2G4E;SPHK1;PLA2G4B;PLD2;VAV1;AKT1;INPP5D;PLA2G4F;ARPC1B;LYN;JMJD7-PLA2G4B;MYO10;PIK3CD;PLA2G6;DNM2;RPS6KB2;PLCG2;ACTR3C;FCGR2A;LAT;PTPRC;AKT2;PLCG1;PRKCA;INPPL1;VAV2;WAS,False
prerank,Tuberculosis,0.4012816474977534,1.7712543540782235,0.0,0.005821102529010472,0.209,53/158,18.75%,CLEC7A;TCIRG1;ITGAX;CARD9;BAX;NOD2;SPHK1;HLA-DMA;RFX5;MAPK11;TRADD;AKT1;TNF;CIITA;HLA-DMB;CALML6;TGFB1;CD74;IL10RA;ITGAM;IRAK4;FCGR2A;AKT2;IRAK2;CYP27B1;CASP8;CALML4;ATP6V0A2;CD209;IL10;IFNGR2;TNFRSF1A;HLA-DRA;IFNGR1;HLA-DPB1;HLA-DPA1;RELA;IL23A;FCER1G;KSR1;ITGB2;CTSS;CORO1A;PLK3;MRC1;HLA-DOB;HLA-DRB1;CAMK2G;IRAK1;CAMP;CASP9;HLA-DQA1;SYK,False
prerank,Kaposi sarcoma-associated herpesvirus infection,0.39368839894909485,1.7568074855268239,0.0,0.006743231666805526,0.241,65/174,19.51%,TYK2;IRF3;BAX;IKBKB;HLA-F;IRF9;CCR4;PIK3R5;MAPK11;TRADD;AKT1;IRF7;ZFP36;LYN;STAT2;MICA;PIK3CD;CXCL1;CCR3;TRAF3;CSF2;CCR1;PLCG2;CXCL8;CALML6;NFKBIA;CCR8;HRAS;AKT2;CASP8;CALML4;GABARAP;STAT3;GNB5;MAP2K2;IKBKG;PLCG1;MICB;TNFRSF1A;CD200R1;IFNGR1;MYC;RELA;CCR5;HCK;HLA-B;GNG2;LEF1;GNG4;PREX1;HLA-E;GNB3;CXCL2;IFNAR2;HLA-C;ICAM1;IKBKE;NFATC4;E2F1;HLA-A;CASP9;NFATC1;SYK;TCF7;BECN1,False
prerank,B cell receptor signaling pathway,0.4391171201645946,1.7512866927161992,0.0,0.007066230972879483,0.249,31/77,18.75%,IKBKB;VAV1;AKT1;INPP5D;LYN;LILRB4;PIK3CD;PLCG2;NFKBIA;HRAS;CARD11;LILRB2;AKT2;NFKBIE;LILRB5;MAP2K2;BTK;IKBKG;IFITM1;INPPL1;PTPN6;VAV2;RELA;RAC3;LILRB1;RAC2;NFKBIB;LILRB3;LILRA6;NFATC1;SYK,False
prerank,ABC transporters,0.49545126100321724,1.744782793940751,0.0,0.007441142769716881,0.262,17/43,20.00%,TAP2;ABCA7;ABCC2;TAP1;ABCG4;ABCD4;ABCB8;ABCD1;ABCC4;ABCC5;ABCC10;ABCC1;ABCG1;ABCA2;ABCB1;ABCA9;ABCB6,False
prerank,Pertussis,0.4394335095244537,1.735478879508419,0.0,0.007914142181069233,0.287,22/73,11.71%,IRF1;IRF3;MAPK11;CXCL6;NOD1;IRF8;TNF;CXCL8;CALML6;ITGA5;C1QB;ITGAM;IRAK4;CALML4;CASP7;C1QC;IL10;C4A;RELA;IL23A;GNAI2;ITGB2,False
prerank,Chagas disease,0.41778047289107006,1.736331967507094,0.0015015015015015015,0.007971871334909923,0.284,33/97,12.32%,IKBKB;PLCB2;MAPK11;AKT1;SERPINE1;TNF;CCL2;CD3G;CD3E;CD3D;CD247;PIK3CD;CXCL8;TGFB1;NFKBIA;C1QB;PLCB3;IRAK4;AKT2;CASP8;PPP2R2D;C1QC;IKBKG;IL10;IFNGR2;TNFRSF1A;IFNGR1;FASLG;RELA;GNAO1;GNAI2;GNA15;CCL3,False
prerank,Complement and coagulation cascades,0.4404619893772812,1.7079292778811381,0.0031496062992125984,0.010407300718060774,0.358,32/65,26.73%,ITGAX;SERPINE1;VSIG4;C1QB;ITGAM;F13A1;SERPINF2;C1QC;C4A;C9;C5AR1;ITGB2;C3AR1;THBD;PLAUR;C8G;VWF;C1QA;F12;CFB;BDKRB2;PROCR;F2RL2;F7;PLAT;SERPINA1;CD46;PLAU;PROC;SERPIND1;C2;F2RL3,False
prerank,Ovarian steroidogenesis,0.47026288808920613,1.7084426599533584,0.008012820512820512,0.010553729018861395,0.356,13/45,7.98%,PLA2G4E;PLA2G4B;ADCY3;PLA2G4F;ADCY6;ADCY9;JMJD7-PLA2G4B;ADCY4;LDLR;ADCY7;ADCY2;ALOX5;ADCY5,False
prerank,Glycosaminoglycan degradation,0.594963353348787,1.7015673548838437,0.01206896551724138,0.01085994382845049,0.376,9/18,14.59%,HYAL1;GALNS;IDUA;ARSB;GUSB;HYAL3;SGSH;NAGLU;HYAL4,False
prerank,Acute myeloid leukemia,0.4293692148527311,1.6720656869758765,0.0016155088852988692,0.014420207916830366,0.47,24/64,13.71%,IKBKB;AKT1;ARAF;PIK3CD;RPS6KB2;CSF2;HRAS;ITGAM;AKT2;SPI1;STAT3;MAP2K2;FLT3;IKBKG;RARA;ZBTB16;PER2;MYC;RELA;PIM1;LEF1;PML;PIM2;STAT5A,False
prerank,Phagosome,0.3852657157023736,1.667950752444939,0.0,0.014572237924028893,0.483,37/140,15.34%,CLEC7A;ATP6V1C2;NCF2;TCIRG1;TAP2;COMP;TAP1;HLA-F;HGS;HLA-DMA;CYBA;HLA-DMB;ITGA5;ITGAM;DYNC1LI2;FCGR2A;MSR1;ATP6V0A2;RILP;SEC61A2;THBS3;CD209;HLA-DRA;MARCO;NCF4;HLA-DPB1;HLA-DPA1;ITGB3;CTSL;ITGB2;HLA-B;CTSS;CORO1A;MRC1;HLA-E;HLA-DOB;HLA-DRB1,False
prerank,Inflammatory mediator regulation of TRP channels,0.40718289983937894,1.6566495474191565,0.0030534351145038168,0.015915689163655943,0.526,25/93,8.48%,HRH1;PLA2G4E;PLA2G4B;PLCB2;MAPK11;ADCY3;PLA2G4F;ADCY6;ADCY9;JMJD7-PLA2G4B;NTRK1;TRPV2;PIK3CD;TRPA1;PLA2G6;PLCG2;ADCY4;CALML6;ADCY7;ADCY2;PLCB3;CALML4;PLCG1;ADCY5;PRKCA,True
prerank,Peroxisome,-0.42145525899037345,-1.816333001113356,0.0,0.016070707441536033,0.141,35/80,16.31%,PEX12;PEX7;PEX3;ABCD3;PXMP4;ACOX1;SLC25A17;SCP2;HMGCL;PEX19;HMGCLL1;PEX11A;ECI2;ECH1;PECR;PEX5L;PRDX5;HACL1;ACSL6;PMVK;FAR2;ACSL1;PXMP2;AGPS;GNPAT;PHYH;SLC27A2;CRAT;HAO2;IDH1;ACOX2;NUDT19;ABCD2;PEX2;DHRS4,False
prerank,alpha-Linolenic acid metabolism,0.5652455454163323,1.647144024878576,0.0078125,0.01717442326760548,0.56,7/19,3.85%,PLA2G2F;PLA2G4E;PLA2G3;PLA2G4B;PLA2G4F;JMJD7-PLA2G4B;PLA2G6,False
prerank,Measles,0.3812148873306004,1.630894313399672,0.001447178002894356,0.01988090715558181,0.615,32/122,10.49%,TYK2;IRF3;BAX;IKBKB;SLAMF1;IL2RA;IRF9;JAK3;CCND3;TRADD;AKT1;IRF7;MSN;CD3G;CD3E;CD3D;STAT2;PIK3CD;TRAF3;IL2RG;NFKBIA;CD28;IRAK4;AKT2;CASP8;STAT3;CD209;TP73;IKBKG;FASLG;RELA;CSNK2A3,False
prerank,Human immunodeficiency virus 1 infection,0.3592610612938209,1.63116165624434,0.0014265335235378032,0.020139464425035596,0.614,55/186,15.37%,IRF3;APOBEC3B;BAX;IKBKB;TAP2;AP1G2;APOBEC3C;TAP1;HLA-F;MAPK11;APOBEC3A;TRADD;AKT1;CXCR4;TNF;CD3G;CD3E;CD3D;CD247;TNFRSF1B;PIK3CD;TAPBP;RPS6KB2;PLCG2;CALML6;NFKBIA;HRAS;IRAK4;AKT2;TRAF5;CASP8;CALML4;GNB5;MAP2K2;IKBKG;PLCG1;TNFRSF1A;PRKCA;FASLG;RELA;CCR5;GNAO1;GNAI2;HLA-B;GNG2;GNG4;PAK6;RAC3;CD4;B2M;RAC2;CCNB2;HLA-E;APOBEC3H;GNB3,False
prerank,African trypanosomiasis,0.4918911461788871,1.6256431594038843,0.011437908496732025,0.020642308716311317,0.634,18/32,28.24%,APOL1;PLCB2;TNF;VCAM1;PLCB3;IL10;PRKCA;FASLG;THOP1;ICAM1;HBA1;PLCB4;LAMA4;SELE;HBA2;IL12B;FAS;MYD88,False
prerank,Morphine addiction,0.4105416892825894,1.6174794137304003,0.012139605462822459,0.021302565648333698,0.663,25/75,15.37%,PDE4B;GABRR1;ADCY3;ADCY6;ADCY9;GRK5;GABRR2;ARRB2;ADCY4;GABBR1;ADCY7;ADCY2;PDE4A;GABRE;GNB5;ADCY5;PRKCA;GNAO1;GNAI2;GNG2;GNG4;GRK6;ARRB1;KCNJ9;GNB3,False
prerank,Malaria,0.4471694933525722,1.6147756558399409,0.014084507042253521,0.021535889996407966,0.672,22/47,23.08%,COMP;TNF;CCL2;VCAM1;CXCL8;CD40LG;TGFB1;CD40;THBS3;IL10;ITGB2;KLRB1;ITGAL;ICAM1;HBA1;GYPC;KLRK1;THBS1;SELE;SELP;ACKR1;HBA2,False
prerank,Lipid and atherosclerosis,0.35227724787226533,1.6175909998768176,0.0,0.02163492527274338,0.663,47/195,10.17%,TNFRSF10B;IRF3;NCF2;BAX;IKBKB;PLCB2;MAPK11;VAV1;AKT1;IRF7;LYN;MMP1;MMP9;TNF;CCL2;VCAM1;CYBA;PIK3CD;ATF4;CXCL1;TRAF3;CXCL8;CD40LG;CALML6;NFKBIA;LDLR;MIB2;HRAS;ARHGEF1;CD40;PLCB3;IRAK4;AKT2;CASP8;CALML4;STAT3;CASP7;IKBKG;PLCG1;TNFRSF1A;PRKCA;NCF4;FASLG;VAV2;TNFRSF10A;AGER;RELA,False
prerank,Leishmaniasis,0.4124345118491672,1.6185460529080533,0.0031007751937984496,0.021772637839431404,0.656,25/72,15.86%,NCF2;HLA-DMA;MAPK11;TNF;CYBA;HLA-DMB;TGFB1;NFKBIA;ITGAM;IRAK4;FCGR2A;IL10;IFNGR2;HLA-DRA;IFNGR1;NCF4;HLA-DPB1;HLA-DPA1;PTPN6;RELA;ITGB2;HLA-DOB;HLA-DRB1;NFKBIB;MARCKSL1,False
prerank,Vascular smooth muscle contraction,0.3840473505643736,1.6109058066972617,0.0,0.02185835688604334,0.688,27/119,8.48%,PLA2G2F;PLA2G4E;PLA2G3;PPP1R12C;PLA2G4B;PLCB2;RAMP3;ADCY3;PLA2G4F;CALCB;ARAF;ADCY6;ADCY9;JMJD7-PLA2G4B;EDN2;ARHGEF11;PLA2G6;ADCY4;CALML6;ADCY7;ADCY2;ARHGEF1;PLCB3;CALML4;MAP2K2;ADCY5;PRKCA,False
prerank,Adipocytokine signaling pathway,0.4232827858006678,1.6063591762127858,0.006299212598425197,0.022566528086514243,0.705,15/66,10.17%,SOCS3;IKBKB;TRADD;AKT1;STK11;CPT1B;TNF;TNFRSF1B;NFKBIA;AKT2;NFKBIE;STAT3;IKBKG;TNFRSF1A;RELA,True
prerank,Relaxin signaling pathway,0.37549300935484703,1.600223712898781,0.0084985835694051,0.02350260405287227,0.727,39/119,13.91%,COL4A4;PLCB2;MAPK11;AKT1;ADCY3;MMP1;MMP9;ADCY6;PRKCZ;ADCY9;PIK3CD;ATF4;MMP13;ARRB2;ADCY4;TGFB1;NFKBIA;ADCY7;ADCY2;HRAS;PLCB3;COL4A3;AKT2;GNB5;MAP2K2;ADCY5;ATF6B;PRKCA;EDNRB;RELA;SHC2;GNAO1;GNAI2;COL4A2;GNA15;GNG2;GNG4;NOS3;ARRB1,False
prerank,Protein processing in endoplasmic reticulum,-0.3588226117556533,-1.7574957779588711,0.0,0.02448419545504607,0.226,56/159,21.00%,MBTPS2;ATF6;SEC63;UBQLN1;SSR1;ATXN3;SVIP;SEC24B;SEC24A;UBQLN2;EIF2AK1;NFE2L2;RNF185;HSPA4L;MAPK10;SIL1;SAR1B;EIF2AK3;EIF2AK2;UBE4B;SAR1A;ERLEC1;HSPA2;STT3B;SEC31A;RAD23B;UBXN4;SEC62;PRKCSH;SEL1L;SSR3;MAP3K5;EIF2S1;MAN1A2;HSPA1L;CRYAB;UBE2D4;LMAN1;WFS1;UBE2G1;YOD1;TRAM1L1;GANAB;CKAP4;TRAM1;CASP12;BCAP31;SEC23A;RNF5;MBTPS1;P4HB;CANX;AMFR;HSPA5;HSP90AA1;SSR2,False
prerank,Other glycan degradation,0.5671138009929988,1.5920840401175076,0.011986301369863013,0.02497878606046884,0.747,4/16,3.17%,ENGASE;MAN2B1;MAN2C1;GBA2,False
prerank,Pyrimidine metabolism,0.422982707242816,1.5687979944341208,0.009188361408882083,0.029511498244818742,0.818,11/52,11.51%,UCKL1;TYMP;NME3;PNP;ENTPD6;ENTPD4;UPP1;NT5C3A;NME2;CTPS1;DTYMK,False
prerank,Ras signaling pathway,0.3429694449781994,1.5732165557970923,0.0,0.029573071081117456,0.805,56/205,13.97%,CSF1;PLA2G2F;ETS2;IKBKB;RGL2;PLA2G4E;PLA2G3;NTRK2;PLA2G4B;FGFR3;PLD2;RALGDS;AKT1;PLA2G4F;JMJD7-PLA2G4B;RASGRP2;NTRK1;PIK3CD;NTF4;PLA2G6;PLCG2;GRIN1;CALML6;ZAP70;HRAS;LAT;AKT2;ETS1;RASSF1;RASGRP4;CALML4;GNB5;MAP2K2;FLT3;IKBKG;PLCG1;PRKCA;FLT1;RASAL3;FASLG;FLT3LG;ABL2;RELA;PGF;RASA4;SHC2;PLA2G2A;RRAS;KSR1;RASAL1;GNG2;GNG4;PAK6;RAC3;RAC2;EPHA2,False
prerank,Phosphatidylinositol signaling system,0.38092593692674775,1.5715533252524072,0.0030120481927710845,0.029636428637308886,0.809,26/92,10.89%,DGKQ;IPPK;INPP5E;PLCB2;INPP5D;ITPK1;DGKZ;PIK3CD;PIP4K2A;ITPKA;MTMR14;PLCG2;DGKD;CALML6;IP6K3;PLCB3;CALML4;PLCG1;MTMR7;PRKCA;DGKA;SYNJ2;IP6K2;DGKE;INPPL1;MTM1,False
prerank,"Parathyroid hormone synthesis, secretion and action",0.3799315628139997,1.5696231501622016,0.001483679525222552,0.029697975977609134,0.813,32/98,13.91%,PDE4B;PLD2;PLCB2;ADCY3;ARAF;ADCY6;ADCY9;ATF4;ARHGEF11;MMP13;ARRB2;TNFSF11;ADCY4;ADCY7;ADCY2;ARHGEF1;PLCB3;MMP25;CYP27B1;PDE4A;JUND;ADCY5;ATF6B;PRKCA;MMP17;GNAI2;SLC34A3;GNA12;SLC9A3R1;MMP15;BGLAP;ARRB1,False
prerank,Glycerophospholipid metabolism,0.3902539487281423,1.5611958929845826,0.00715307582260372,0.03068976715410307,0.838,24/89,10.69%,PLA2G2F;TAZ;LPCAT1;PLA2G4E;PLA2G3;DGKQ;PGS1;LPIN3;PLA2G4B;PLD2;PLA2G4F;DGKZ;JMJD7-PLA2G4B;PLA2G6;LPCAT4;DGKD;PISD;GPAT4;ACHE;DGKA;PHOSPHO1;DGKE;PCYT2;PLA2G2A,False
prerank,Salivary secretion,0.3964577712017638,1.562573727357194,0.0078125,0.030730278210378575,0.837,18/76,8.90%,PLCB2;ADCY3;ADCY6;ADCY9;ADCY4;BEST2;CALML6;ADCY7;ADCY2;PLCB3;LYZ;CALML4;SLC4A2;MUC5B;ADCY5;RYR3;PRKCA;CST3,False
prerank,Platelet activation,0.3648766177567535,1.557622625401964,0.004273504273504274,0.030900001922670204,0.845,34/115,13.56%,PLA2G4E;PLA2G4B;PLCB2;PIK3R5;MAPK11;AKT1;FERMT3;ADCY3;PLA2G4F;LYN;ADCY6;PRKCZ;ADCY9;JMJD7-PLA2G4B;RASGRP2;PIK3CD;PLCG2;ADCY4;ADCY7;ADCY2;ARHGEF1;PLCB3;FCGR2A;AKT2;BTK;LCP2;ADCY5;P2RY1;ITGB3;GNAI2;FCER1G;TBXAS1;NOS3;VWF,False
prerank,Gastric acid secretion,0.40174775423308395,1.5590017558711717,0.01889763779527559,0.03091445832404476,0.842,18/69,11.66%,KCNK10;PLCB2;ADCY3;ADCY6;ADCY9;ADCY4;CALML6;HRH2;ADCY7;ADCY2;PLCB3;CALML4;SLC4A2;ADCY5;PRKCA;KCNQ1;GNAI2;CA2,False
prerank,Lysosome,0.3608836994617696,1.5459291502524075,0.002932551319648094,0.03409362290770475,0.866,53/124,25.00%,TCIRG1;GGA1;AP1G2;CTSC;HYAL1;CTSZ;GALNS;IDUA;MCOLN1;MAN2B1;ENTPD4;ARSB;NAGPA;ARSA;LAPTM5;CTSB;CLTCL1;AP4M1;ATP6V0A2;GUSB;GGA3;GNPTG;AP3D1;HYAL3;CTSA;LGMN;CTSL;SGSH;GLA;AP4B1;CTSS;NAGLU;HYAL4;PPT2;CTSW;ABCA2;GAA;LAMP3;NPC1;GGA2;AP1S3;NAGA;SLC11A1;LIPA;NAPSA;HEXA;AP1M1;ACP2;AP1S2;CTNS;ATP6V0D1;AP3M2;ACP5,False
prerank,Arachidonic acid metabolism,0.4214346557166297,1.5424520093177214,0.016467065868263474,0.03462604189373527,0.874,14/51,8.05%,ALOX15;CYP2E1;PLA2G2F;PLA2G4E;PLA2G3;PLA2G4B;PLA2G4F;PTGES;JMJD7-PLA2G4B;PLA2G6;GGT5;ALOX5;GPX2;PTGES2,False
prerank,GnRH signaling pathway,0.3787896116731842,1.5353721110478102,0.014727540500736377,0.03630531312656248,0.885,22/91,8.48%,PLA2G4E;PLA2G4B;PLD2;PLCB2;MAPK11;ADCY3;PLA2G4F;ADCY6;MAP3K3;ADCY9;JMJD7-PLA2G4B;ATF4;ADCY4;CALML6;ADCY7;ADCY2;HRAS;PLCB3;CALML4;MAP2K2;ADCY5;PRKCA,False
prerank,Ether lipid metabolism,0.4393890368679186,1.5236456850713456,0.018518518518518517,0.03986912213555604,0.902,10/40,3.90%,PLA2G2F;LPCAT1;PLA2G4E;PLA2G3;PLA2G4B;PLD2;PLA2G4F;JMJD7-PLA2G4B;PLA2G6;LPCAT4,False
prerank,Viral carcinogenesis,0.3420762573804236,1.5219288118182341,0.006858710562414266,0.040103655957393625,0.908,34/160,8.11%,IRF3;BAX;HLA-F;IRF9;KAT2A;NFKB2;SCRIB;JAK3;CCR4;HDAC6;CCND3;TRADD;IRF7;CDKN2A;LYN;TRAF1;PIK3CD;ATF4;YWHAH;SRF;CCR3;TRAF3;HDAC10;NFKBIA;CCR8;HRAS;HDAC7;GTF2H2;TRAF5;CASP8;STAT3;LTBR;IKBKG;ATF6B,False
prerank,GABAergic synapse,0.38691826559054593,1.514781071246264,0.013740458015267175,0.04240235505737035,0.92,25/75,13.84%,GABRR1;ADCY3;ADCY6;ADCY9;SLC38A5;GABRR2;ADCY4;GABBR1;ADCY7;ADCY2;GABARAP;GABRE;SLC6A1;GNB5;SLC6A11;ADCY5;PRKCA;GLS2;GNAO1;GNAI2;PLCL1;GNG2;GNG4;GLUL;CACNA1C,False
prerank,Citrate cycle (TCA cycle),-0.4793435109197648,-1.6778200738096822,0.008152173913043478,0.04365732288930644,0.382,19/29,29.32%,SUCLG2;SUCLA2;SDHC;CS;ACLY;DLD;OGDH;SUCLG1;IDH1;ACO1;MDH2;SDHD;PDHB;DLAT;MDH1;FH;PDHA1;OGDHL;PCK2,False
prerank,Renal cell carcinoma,-0.39374078928455525,-1.6550636929304257,0.0,0.045739705795141014,0.449,23/65,12.85%,BRAF;CRKL;PIK3CA;TGFB2;HIF1A;RAP1A;MAPK1;PIK3R1;MET;PIK3CB;HGF;ARNT;CUL2;KRAS;PAK2;PAK3;TGFA;NRAS;PTPN11;GAB1;EPAS1;TGFB3;SOS1,False
prerank,Bile secretion,0.38059877445439166,1.5038379861025912,0.020061728395061727,0.045854526139396376,0.937,16/70,11.66%,SLC9A3;ABCC2;ADCY3;ADCY6;ADCY9;ADCY4;ABCC4;LDLR;ADCY7;ADCY2;UGT1A7;SLC4A2;ADCY5;UGT1A1;KCNN2;CA2,False
prerank,Vibrio cholerae infection,0.42118630572748944,1.5045151328967927,0.02086677367576244,0.04604994440669446,0.937,11/47,10.66%,ATP6V1C2;TCIRG1;TJP2;ADCY3;ADCY9;PLCG2;ATP6V0A2;SEC61A2;PLCG1;PRKCA;KCNQ1,False
prerank,ErbB signaling pathway,-0.37840791308519306,-1.6604362417505643,0.0028169014084507044,0.04718800861509845,0.437,26/82,12.85%,BRAF;CRKL;GSK3B;EGF;CAMK2D;EGFR;PIK3CA;NCK1;NRG4;ERBB4;BTC;MAPK1;PIK3R1;MAPK10;PIK3CB;PTK2;MAP2K4;KRAS;ERBB3;PAK2;PAK3;TGFA;NRG2;NRAS;GAB1;SOS1,False
prerank,Terpenoid backbone biosynthesis,-0.5133199182044432,-1.6330593954348036,0.026634382566585957,0.049630125922390696,0.501,12/22,24.09%,PCYOX1;NUS1;ACAT1;HMGCS1;GGPS1;PMVK;ACAT2;FDPS;FNTA;IDI1;MVK;HMGCS2,False
prerank,Amoebiasis,0.3614429044167305,1.4894723466774278,0.008823529411764706,0.05094160484366403,0.959,29/95,16.99%,SERPINB4;SERPINB6;COL4A4;CD1C;CD1B;PLCB2;TNF;PIK3CD;CXCL1;CSF2;CXCL8;TGFB1;SERPINB3;ITGAM;PLCB3;COL4A3;IL10;PRKCA;C9;RELA;COL4A2;ITGB2;GNA15;C8G;CXCL2;ACTN1;CD1A;LAMA2;LAMA3,False
prerank,Thyroid hormone synthesis,0.38410630458088507,1.4878833580856239,0.02066772655007949,0.051140991668052124,0.963,21/66,16.41%,SLC5A5;PLCB2;ADCY3;ADCY6;ADCY9;DUOX1;ATF4;ADCY4;ADCY7;ADCY2;PLCB3;GPX2;ADCY5;ATF6B;PRKCA;DUOXA2;LRP2;DUOX2;PAX8;TPO;GPX1,False
prerank,Ubiquitin mediated proteolysis,-0.3396971633208169,-1.6107044521996894,0.0,0.05583783056157225,0.559,43/135,14.28%,UBE2R2;TRIM32;KLHL9;MDM2;MAP3K1;CUL4B;UBE4A;XIAP;RCHY1;UBE3A;DDB1;ITCH;UBR5;BIRC6;PIAS1;UBE2B;ANAPC1;CUL5;PRPF19;TRIP12;HUWE1;UBE4B;CUL3;RHOBTB1;TRAF6;CDC23;WWP1;NHLRC1;UBOX5;CUL2;RPS27A;UBE2W;ANAPC13;CDC27;UBC;UBE2K;RHOBTB2;UBE2N;FBXW11;KLHL13;UBE2D4;BTRC;UBE2E2,False
prerank,Pathways in cancer,0.296275777786496,1.4715850764853462,0.0012315270935960591,0.058045748819681706,0.974,116/489,13.95%,IL13;BIRC3;BAX;IKBKB;IL4R;COL4A4;PLEKHG5;IL2RA;DDB2;NFKB2;RET;JAK3;FGFR3;PLD2;PLCB2;CCND3;RALGDS;TXNRD2;CSF2RB;AKT1;EGLN2;ADCY3;CDKN2A;CXCR4;MMP1;STAT6;TRAF1;MMP9;IL15RA;ARAF;ADCY6;ADCY9;RASGRP2;NTRK1;STAT2;IL15;PIK3CD;WNT9A;IL12RB1;ARHGEF11;RPS6KB2;TRAF3;ZBTB17;PLCG2;ADCY4;CXCL8;CALML6;FZD2;IL2RG;TGFB1;NOTCH1;NFKBIA;IL7R;DAPK3;ADCY7;ADCY2;HRAS;FZD9;ARHGEF1;PLCB3;BCL2L11;COL4A3;AKT2;ETS1;RASSF1;BMP4;TRAF5;CASP8;RASGRP4;CALML4;SPI1;GSTM2;AXIN1;TRAF4;STAT3;GNB5;CASP7;MAP2K2;FLT3;IKBKG;PLCG1;ADCY5;IFNGR2;MECOM;RARA;WNT7A;PRKCA;IFNGR1;ZBTB16;EDNRB;DVL1;CTBP1;FASLG;FLT3LG;MYC;STAT4;RELA;PGF;PIM1;IL23A;GNAI2;HEY1;COL4A2;GNA12;GADD45A;GNG2;LEF1;PML;GNG4;NOTCH4;PIM2;RAC3;BIRC7;STAT5A;IL12RB2;RAC2,False
prerank,"Alanine, aspartate and glutamate metabolism",0.4342279806521277,1.4594526431155124,0.051666666666666666,0.06332568464186511,0.982,10/32,17.05%,FOLH1;IL4I1;GPT2;NIT2;GLUD2;RIMKLB;GLS2;GLUL;ASRGL1;GFPT2,False
prerank,Taste transduction,0.3819428258369936,1.4489349422886033,0.027993779160186624,0.06509429861408916,0.985,21/60,23.10%,HTR3A;PLCB2;TAS2R60;SCN2A;ADCY6;ADCY4;GABBR1;PLCB3;SCNN1A;TAS2R41;P2RY1;TAS1R3;P2RX2;CACNA1C;HTR3B;GNB3;PLCB4;CACNA1A;PDE1B;GABBR2;KCNK5,False
