Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Guanine Nucleotide Transmembrane Transport (GO:1903790),0.7307039618071711,1.3640029059598842,0.1076923076923077,0.2028148874083556,1.0,4/5,17.22%,LRRC8D;SLC19A1;LRRC8E;SLC17A9,False
prerank,Regulation Of mRNA Stability (GO:0043488),0.3905048092440714,1.3630989126947088,0.0593607305936073,0.2034012732694271,1.0,28/65,22.39%,NOCT;CARHSP1;ZFP36;MAPKAPK2;FASTKD1;RBM38;GDNF;TBRG4;E2F1;YTHDF1;FASTKD5;FASTK;KHSRP;FASTKD2;YBX1;PDE12;NPM1;ELAVL1;ZFP36L2;ROCK2;VIM;LARP1;SLC11A1;HNRNPU;CELF1;ROCK1;SERBP1;YTHDF2,False
prerank,Superoxide Anion Generation (GO:0042554),0.5318822376961316,1.363119257864436,0.11091549295774648,0.20348354223202592,1.0,7/15,21.08%,DUOX1;CYBA;NCF2;DUOX2;NCF1;NCF4;NOX4,False
prerank,Regulation Of Carbohydrate Catabolic Process (GO:0043470),0.5450908175041955,1.3631910322309293,0.09665427509293681,0.20349058465098904,1.0,5/14,9.07%,TIGAR;PGAM1;SLC2A6;EIF6;HIF1A,False
prerank,Positive Regulation Of Telomerase Activity (GO:0051973),0.4383526802028871,1.3632403513187183,0.08275862068965517,0.20354069403498873,1.0,11/33,13.63%,TNIP1;WRAP53;PRKCQ;PNKP;AURKB;MAPK3;MYC;NEK2;TCP1;CCT2;DKC1,False
prerank,ER-associated Misfolded Protein Catabolic Process (GO:0071712),0.6282209286709464,1.3627792230897349,0.12050359712230216,0.20366426832329293,1.0,3/8,9.01%,VCP;UGGT1;DERL1,False
prerank,Mitochondrial RNA 3'-End Processing (GO:0000965),0.7264870036676765,1.3626169568611142,0.10326086956521739,0.20376450811502564,1.0,5/5,27.36%,PNPT1;TRMT10C;TRNT1;HSD17B10;SUPV3L1,False
prerank,Regulation Of Dendritic Cell Apoptotic Process (GO:2000668),0.6169589177955184,1.3621499116837206,0.1233644859813084,0.20420659074992656,1.0,5/9,10.95%,LYN;CCR7;CCL19;LGALS9;LILRB1,False
prerank,Erythrocyte Development (GO:0048821),0.5749242187204624,1.3617680931862337,0.12234042553191489,0.2045674103183916,1.0,6/11,18.12%,SH2B3;NCKAP1L;HEATR3;LYAR;G6PD;ALAS1,False
prerank,Positive Regulation Of Keratinocyte Proliferation (GO:0010838),0.6077629749573858,1.3615018127311962,0.11153119092627599,0.20468508596313673,1.0,3/9,2.39%,CDH3;TGM1;LRG1,True
prerank,Intermediate Filament Organization (GO:0045109),0.3838826514022012,1.3615182271403365,0.04809286898839138,0.2047620565276038,1.0,14/65,13.40%,KRT16;KRT6A;INA;DNAJB6;KRT5;KRT14;KRT6B;KRT17;BFSP1;MTM1;PKP2;KRT9;KRT13;KRT80,False
prerank,Positive Regulation Of Neuron Death (GO:1901216),0.4442737450871947,1.3613420569675339,0.09090909090909091,0.20478808975884866,1.0,11/34,8.54%,WNT5A;BAX;CDK5R1;PCSK9;GRN;ITGB2;ITGAM;PICALM;TNF;DAXX;TYROBP,False
prerank,Phosphatidic Acid Metabolic Process (GO:0046473),0.4398402241442828,1.3608747034297382,0.08852459016393442,0.2050287388935734,1.0,12/33,16.17%,LPCAT1;PLA2G3;PLD2;DGKZ;PLA2G2A;GPAT4;AGPAT2;DGKD;LCLAT1;AGPAT5;DGKE;DGKH,False
prerank,Negative Regulation Of Telomerase Activity (GO:0051974),0.6188131549854374,1.3608796441589734,0.11478599221789883,0.20513353950391924,1.0,5/8,13.39%,PARP3;SRC;PIF1;PINX1;MEN1,False
