,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
STEAP3-AS1,7.05942022590331,1.1593735279729827,0.24821528997601106,4.670838480921264,2.9997274636088016e-06,1.8924050142581375e-05,True
CDKN2D,128.80740627433093,0.4856111265921593,0.10396901527945496,4.670729306100484,3.0013223512741747e-06,1.893030348671724e-05,False
RP11-424C20.2,16.84337415793142,0.9407488472061747,0.2014675776491294,4.669480112797891,3.019629278860207e-06,1.9041941320139975e-05,False
LINC00365,7.301870218190487,-1.2737359122847038,0.2727904476252712,-4.669283412865023,3.0225216606761158e-06,1.9056348869883996e-05,True
EFCAB7,168.02163403498048,-0.36535037234149387,0.07825528581103897,-4.668698971002369,3.0311312976828576e-06,1.9106789446298375e-05,False
NDUFS6,393.8293101308125,0.45986423452693026,0.09850093873732241,4.668627938189242,3.032179311354818e-06,1.9109554502429077e-05,False
SRGAP3,222.6803538504949,-0.6946238131711113,0.14881357217940921,-4.667745038293113,3.045234607462076e-06,1.918797614828425e-05,False
B4GALT5,379.6710883851388,0.3491164220671804,0.07480187068329171,4.667215122805231,3.053096257833954e-06,1.923364777936376e-05,False
PSMB5,667.6322545652813,0.4447508071653103,0.09530201353881076,4.666751421618076,3.059991544129203e-06,1.9273214465533606e-05,False
PIGO,333.60422110123966,0.2331890301705459,0.049985818002074175,4.665103813262987,3.0846126993998106e-06,1.9424388404252624e-05,False
ZDHHC7,710.3705178460656,0.16426466917298924,0.03521371100775032,4.664792902311136,3.0892800844212896e-06,1.9449874211494007e-05,False
ERMN,7.062355237303788,1.4431716019945593,0.3094062488114408,4.664325971238095,3.0963023675479847e-06,1.9490173072321314e-05,True
TBX20,1.2032115195537496,4.1720601799120365,0.8945727095733162,4.663746317392111,3.1050412188167373e-06,1.954125880435338e-05,True
ACTR2,4775.7540674311795,0.3110917950424743,0.06670772909757722,4.663504503165181,3.108693795164255e-06,1.9560320508898683e-05,False
NXT1,179.41886639485384,0.5688561653124039,0.12198440470466504,4.663351570962326,3.111005945846608e-06,1.9570942118706044e-05,False
ADGRE5,194.9852795699732,0.6305373367985632,0.13522165591746935,4.662990794783662,3.116466984825383e-06,1.960136475012515e-05,False
RBP7,73.33528439115327,-0.5939586558279716,0.12739873204754928,-4.662202254935215,3.128435078269183e-06,1.9672693814822852e-05,False
G33960,9.141598341782531,-2.0343780046870013,0.4364994701899239,-4.660665461522392,3.151886625765106e-06,1.98161917770637e-05,True
B2M,28870.546981744923,0.5468144427771677,0.1173273018103251,4.66058994232361,3.153043388728785e-06,1.9819491014338487e-05,False
TFB2M,308.46389353543,0.4955359595519198,0.10632970964261791,4.6603716046761825,3.156390059839152e-06,1.9836551558428017e-05,False
SOD3,174.18554911816992,-0.9598409156926314,0.20597503395418684,-4.659986685115052,3.162298392106362e-06,1.986970097704979e-05,False
RP1-257C22.2,41.87468203660738,0.9303472909256124,0.1996845646621109,4.659084654339039,3.1761857224581693e-06,1.995296158980132e-05,False
MYEF2,111.67279212792793,0.48304366242159286,0.10368937904206163,4.658564521113065,3.184220070633159e-06,1.999942748148525e-05,False
GABPB2,864.845886148198,-0.30662705598811835,0.06582629847255475,-4.658123927718064,3.1910410364727175e-06,2.003825528710141e-05,False
IKZF5,493.55635589130713,-0.3563464835712774,0.07650141701628471,-4.658037687006799,3.192377795280033e-06,2.004263616816453e-05,False
G13548,2.0834559904026024,-2.7369056955241184,0.5875795066563616,-4.657932525759042,3.1940085552988142e-06,2.004886074743211e-05,True
RP1-80N2.2,15.20834159532177,-1.1881621017024935,0.25509952258579877,-4.657641416411799,3.1985270243262196e-06,2.0073205419825944e-05,True
STX7,2052.8797118334337,-0.26187629909932747,0.05623008991714516,-4.657227108923377,3.204968293147133e-06,2.010960497660946e-05,False
TERF1,397.11855411228714,-0.22618076704091766,0.048568795363288585,-4.656915316698994,3.2098239524342524e-06,2.0136043038275287e-05,False
CLEC1A,14.996971068177213,1.0432153545364504,0.2240268263880064,4.656653720254194,3.213903336402463e-06,2.015760172591625e-05,True
SNRPA1,374.2250142519696,0.3471335026423365,0.074548831297244,4.656458010162926,3.216958527473878e-06,2.0172729338448474e-05,False
ADSSL1,80.12462716225585,-0.5212144142117193,0.11195934584510653,-4.655389956750987,3.2336808393590896e-06,2.0273536809736315e-05,False
FREM1,143.0934487468087,-0.8679614146475598,0.18647966247195902,-4.654456165041994,3.2483693225385046e-06,2.036155545768689e-05,False
GINS2,120.56975525274613,0.6001396147060732,0.12894205907797077,4.65433559071033,3.2502706073379744e-06,2.0369401727841505e-05,False
G5664,1.5757152872358866,-3.631320107792551,0.7802428831193766,-4.654089369293179,3.2541564826922584e-06,2.038967977966618e-05,True
LSP1,1599.1081416472407,-0.42045319712508844,0.0903964774557263,-4.651212181702708,3.2998958791575807e-06,2.067214038561361e-05,False
SLC25A30,357.20183633442764,0.22510393760287267,0.048401911951950025,4.650724083510169,3.3077162223939413e-06,2.0716992357554223e-05,False
FAM45A,588.149913164408,0.2945684172399673,0.06334007065047063,4.650585549003939,3.3099390682007003e-06,2.0726774995761574e-05,False
TRIM40,0.9923818321589242,2.9407978420407024,0.6324064007834979,4.65017090022698,3.316600850754287e-06,2.076434471544309e-05,True
RP11-545E17.3,20.1193846005867,0.6634681019989235,0.1426910072290799,4.649684061265152,3.3244388588795307e-06,2.080926199889463e-05,False
DNM1L,1434.1860550715642,0.24795664529800687,0.05334077271562985,4.648538682030583,3.342949353546632e-06,2.092095225049339e-05,False
ATP2C2,712.350025208214,-0.3619544285144726,0.07786863738304367,-4.648269710101415,3.347310522914667e-06,2.0944065841700708e-05,False
G38113,8.432511988362991,-1.070090987744817,0.23026396088503331,-4.647236083457691,3.364120797114052e-06,2.104504851336459e-05,True
ZMYND19,321.9370171572547,0.3630195226683685,0.07814502259021457,4.645459309315323,3.3932065335222744e-06,2.1222767628890812e-05,False
NSUN7,61.36972835064762,-0.693284178885093,0.1492885422882395,-4.643920881393105,3.41858520862463e-06,2.1377234724320718e-05,False
CST6,3081.450268741163,-0.7933660742576023,0.1708724766330959,-4.6430302286842196,3.4333609474263578e-06,2.146454596753496e-05,False
FTOP1,16.725988091681,-0.7356759713993276,0.1584485199508937,-4.642996801909717,3.43391668109448e-06,2.146454596753496e-05,False
WDR72,181.93384372614588,-0.9939535009584168,0.2140955784833707,-4.642569024542557,3.4410362728313667e-06,2.1496194724301125e-05,False
PSMG3,338.11828050304786,0.3978978156498166,0.08570593494546908,4.642593490205567,3.440628704148695e-06,2.1496194724301125e-05,False
BPTF,3206.0186640790175,-0.2846113500200062,0.06130443547847719,-4.642589851755959,3.4406893134369416e-06,2.1496194724301125e-05,False
C2orf15,29.4626039138436,-0.5772716092030276,0.12437660846623746,-4.641319749120915,3.46190935546944e-06,2.1622281893551413e-05,False
SETDB2,578.7032812322267,-0.27026423187624604,0.058233126820592715,-4.641073674592273,3.466035093709644e-06,2.1643739653272488e-05,False
CD2BP2,756.6554375101799,0.22955504002138677,0.04946279117058163,4.640964138673928,3.4678731124273753e-06,2.1650905993574055e-05,False
SAMD9L,230.26006493556287,0.7478136940850257,0.1611395370339871,4.640783434342988,3.4709073839433337e-06,2.1665536536716352e-05,False
SLC19A3,101.89620989445623,-0.7181582445117654,0.15478207743893627,-4.6398023362562055,3.487425837613756e-06,2.176431328707809e-05,False
JOSD2,103.80361871036146,0.44032730630314454,0.09491190973148397,4.639326166219582,3.495470114636999e-06,2.18101756456459e-05,False
RP11-386M24.6,5.83429323922752,-1.3818781140101655,0.2979569656506977,-4.637844633007088,3.5206126571659315e-06,2.1962684091649814e-05,True
AC108142.1,1.5121688151206625,2.374541924940761,0.5120404760720422,4.637410587452607,3.528011463304502e-06,2.2004462905574618e-05,True
NSUN5,202.86784882982505,0.3776493031418002,0.08145071546500865,4.636537579636594,3.542938061875826e-06,2.2093167154588568e-05,False
FAM73A,634.304792103421,-0.2724933891858164,0.05877252574191672,-4.63640767086301,3.5451643979114717e-06,2.210265517266476e-05,False
SSNA1,364.8784804610975,0.3901545758607841,0.08415652370157806,4.636058604847864,3.551153228918007e-06,2.213559237902379e-05,False
MIR205HG,3265.7284326709464,0.614552223860682,0.1325796979543798,4.635341861105666,3.563480628753996e-06,2.220801918078802e-05,False
H19,1498.3297226429809,-1.5097236814561696,0.3257014817461276,-4.635298781455788,3.5642228687914545e-06,2.220823150512617e-05,True
TRMT1,231.87626879377794,0.47381568286738324,0.10223460492180705,4.634592007567062,3.576421402350363e-06,2.2279812311821094e-05,False
AC079325.6,0.743885638631724,3.1779828423288947,0.685956916851585,4.632919013216234,3.605456099639214e-06,2.2456214372831403e-05,True
CES2,755.0828779955001,0.27149837387150094,0.05860252999306662,4.632878032802038,3.6061701397187164e-06,2.2456214372831403e-05,False
SNCA,216.88343807269092,-0.555056025855125,0.1198210153199356,-4.632376251971017,3.6149241372221264e-06,2.250625788034264e-05,False
KLHL28,983.8830301410084,-0.32215522955920173,0.06954832126328064,-4.63210647945991,3.619638967907451e-06,2.2531138950690287e-05,False
HMGN2P23,2.1340189499238824,1.884491984516329,0.4068387141662892,4.632037018350401,3.6208538980842533e-06,2.253422866519591e-05,True
PXMP4,1017.3032008535695,-0.5300854640546268,0.1144489656156492,-4.631631760087707,3.627949986545368e-06,2.2573911027393402e-05,False
FAM208A,2572.1408919930363,-0.22429372705191372,0.04842875491982478,-4.631416343931173,3.631727357347915e-06,2.2592931943350646e-05,False
PIK3R3,135.2501051076562,0.7793018880854437,0.16828067978722186,4.630964701775698,3.639659248163423e-06,2.2635416091596283e-05,False
EEF1A1,147895.7615838881,-0.4028284326425573,0.08698622101794128,-4.630945314424824,3.64000010682143e-06,2.2635416091596283e-05,False
G35510,840.4504203338029,0.3583216728638779,0.07738259821610341,4.6305200539171185,3.647484526059142e-06,2.2677461288107592e-05,False
HNF4A,5.2051664851584345,-1.7107406236100038,0.36946005102035695,-4.630380521210244,3.649943460351974e-06,2.268825112321861e-05,True
CHST11,121.55963799557449,0.594437920710621,0.12839289639983392,4.629834962671579,3.6595729038932616e-06,2.2743600132004098e-05,False
CHUK,736.67055892241,0.33732450318929585,0.07286137913367961,4.629674969099922,3.66240150438469e-06,2.2756669541807783e-05,False
PSMB6,1073.0716009640225,0.4552085121935555,0.09832925965475865,4.629430891596525,3.666720701885672e-06,2.2778993900779452e-05,False
GNL3,1569.9872897198175,0.4487549854328432,0.09694318462647702,4.6290514094611215,3.67344572091914e-06,2.281625228917097e-05,False
DRD4,5.378379058688088,-1.5497668152688302,0.3348047564887321,-4.628867377877255,3.676711305578349e-06,2.2829901112036413e-05,True
MRPL37,673.2600583787878,0.31048301066328043,0.06707569062318149,4.628845529262085,3.677099187401018e-06,2.2829901112036413e-05,False
XLOC_003364,3.2379096411817265,-2.0335913921350723,0.43934804829208746,-4.628656938480582,3.6804488996774485e-06,2.2846175275907518e-05,True
METTL25,226.08278707360478,-0.3027327711307758,0.06542227513749725,-4.627365381202744,3.7034680308230052e-06,2.2984515623710557e-05,False
SCNN1B,466.89150721583826,-0.4141334564978146,0.08950570048847689,-4.626894759078845,3.711890080759327e-06,2.303222653989167e-05,False
JAK2,1445.9702302963092,-0.28442368252960226,0.06148035509046779,-4.626253087040166,3.7234027542775513e-06,2.3099092062145203e-05,False
NFE2L2,4825.8847109358385,-0.3295193844136932,0.0712315593549645,-4.626030756558571,3.7273997154231772e-06,2.3119314690599456e-05,False
MFSD2B,12.804283694117988,1.1756209532158766,0.2541789689871981,4.6251700441632035,3.7429120492313486e-06,2.3210939660647635e-05,True
E2F8,163.60472387649057,0.4828431150594935,0.1044062942213729,4.624655234249769,3.7522198554251394e-06,2.3259461290004423e-05,False
RASSF1,284.3946680322109,0.31429503116878343,0.06796053093518903,4.624670037797569,3.7519518964676056e-06,2.3259461290004423e-05,False
ULBP1,3.880734688834015,1.5753976640910856,0.34067519374275046,4.6243392328726305,3.757944172483227e-06,2.3290341748828854e-05,True
PES1,762.9639610985143,0.42181822553593273,0.09122027103781315,4.624172025986178,3.760976485722791e-06,2.330452926146349e-05,False
ALDOB,5.498145869586504,-1.380670006686675,0.2985829973667349,-4.624074441154014,3.7627472799608175e-06,2.3310895831602376e-05,True
GTF2F1,804.5477549432117,0.2709385073052299,0.05859355678460018,4.624032439287577,3.7635097003947373e-06,2.3311014063673506e-05,False
RP11-830F9.5,17.178276183598967,-0.7585907332534148,0.16405798313367234,-4.623918438856613,3.7655797896722454e-06,2.331923029307299e-05,False
FRG2HP,376.4173476470911,-0.8749253636218024,0.18926293788049287,-4.622803457559454,3.7858839267652756e-06,2.3440339574207118e-05,False
RP4-591C20.9,54.12253326478017,0.5048485601980623,0.10920952631509977,4.622752036680704,3.7868228431698833e-06,2.344152474571803e-05,False
OLFML1,169.86028759376126,-0.8572048697641378,0.1854392237568127,-4.622565023720585,3.7902394774316256e-06,2.3458044210036664e-05,False
UNC13C,38.55312428120757,-0.9521655884048973,0.20600307804600468,-4.622093987315371,3.7988581792334933e-06,2.3506746744428247e-05,False
RNU6-4P,12.320428848451673,-1.1544828161368192,0.24978691200596867,-4.621870725193291,3.8029498362821712e-06,2.35274229366362e-05,True
HYAL3,14.942542202078608,0.8707251691063973,0.18840042855884795,4.6216729747746905,3.80657747580048e-06,2.3545220836509475e-05,False
CHRDL2,3.303511407015543,1.7848564464637435,0.38620942849837664,4.621473000810611,3.810249278344822e-06,2.3563284829204027e-05,True
CASC3,1274.0612684857538,-0.1611297837032646,0.03487014498666915,-4.620852129088207,3.82167100081195e-06,2.362925918483098e-05,False
CUX1,1754.038541065593,0.24719171749570262,0.05350361300729979,4.6200939264041265,3.835663615341704e-06,2.3711100133474443e-05,False
FRA10AC1,341.4378219970653,-0.3841550524016497,0.08316970623122967,-4.6189300144167404,3.8572391855398305e-06,2.3839775494388862e-05,False
TARDBP,744.2096189831857,0.23953740547685262,0.051863253741818056,4.618634354668541,3.862738364824247e-06,2.3864999253495948e-05,False
SLC39A3,114.98438773946347,0.43395461604559854,0.09395745747822373,4.618628767665143,3.862842353658974e-06,2.3864999253495948e-05,False
LRIG2,837.342890957589,-0.3022385585519619,0.06545356987573708,-4.617602357300887,3.88199214951533e-06,2.3973862506656312e-05,False
RP11-253E3.3,103.65160312536436,0.5899096960573688,0.12775137844766607,4.617638597919536,3.881314459268327e-06,2.3973862506656312e-05,False
SNRNP25,118.43537945632525,0.47326661132262154,0.10249330587679226,4.617536796905915,3.883218400222676e-06,2.3976713729274093e-05,False
AP000962.2,14.38833579773106,-1.2882050208401647,0.27905233620879016,-4.6163563378172725,3.905361501715521e-06,2.410868832555093e-05,True
FCGRT,667.3551225808455,-0.4516455994828063,0.0978384571616358,-4.616237955762702,3.907588782382034e-06,2.4117690260873958e-05,False
ZNF714,241.34817578465913,-0.49664700823116786,0.1075940766567717,-4.615932620672852,3.913339083029455e-06,2.4147796911521203e-05,False
PCDHB10,30.122083240554797,-0.6416855716846176,0.1390164348180766,-4.6158971960715105,3.914006750678006e-06,2.4147796911521203e-05,False
F2RL1,1644.400577100255,-0.4028932953838927,0.0872853828276724,-4.615816329514477,3.915531297891334e-06,2.4152451121532696e-05,False
RP11-203J24.8,23.331695257563325,1.0327292097945628,0.22376238802389078,4.615294013059514,3.925392055747004e-06,2.42085142317062e-05,True
NR4A2,54.78576690578218,0.6928952202795086,0.15016440341636075,4.614244151846815,3.945284326905455e-06,2.432640906247642e-05,False
REEP5,2774.9737032903477,-0.29553499052438836,0.06405770514383083,-4.613574430442273,3.958024326825075e-06,2.440016569475808e-05,False
HIST1H2BK,1028.124814550189,0.5559409197198318,0.12050288493247452,4.613507137454519,3.95930660803244e-06,2.4403273433155922e-05,False
RP1-300G12.2,6.93216472445661,-1.5683305085997667,0.34002511711450756,-4.612396054470331,3.980536161368274e-06,2.4529301241994316e-05,True
RP11-135F9.4,8.392878703547144,0.9554708598531138,0.20718105599776573,4.611767496075595,3.992594350729321e-06,2.4598773838678097e-05,False
FAM110B,40.19121304363371,0.8002135083692512,0.17352607242271656,4.611488620683459,3.997955467877239e-06,2.4626965914875313e-05,False
ZG16B,172.79385384560095,0.6268080698280404,0.1359558098419421,4.610380906536819,4.019318439144335e-06,2.4753697221438795e-05,False
LIN7B,76.34106487645909,-0.5024312204594577,0.10898040368227817,-4.610289588614916,4.021084436228434e-06,2.4759710960165656e-05,False
SLIRP,385.7758776737693,0.44138171295782047,0.09574996312619767,4.60973245886354,4.031874886710685e-06,2.4821279239742262e-05,False
NUDT5,742.3464415701583,0.22676952016350035,0.04921050825375683,4.608152368476875,4.062629139198873e-06,2.5005701630083743e-05,False
SERINC1,4880.86912844323,-0.3706379202651008,0.08043182165497853,-4.608100533331128,4.063641836780551e-06,2.5007026687880316e-05,False
COL6A5,361.26483488120965,1.2054366198172803,0.2616951607241373,4.606262555569289,4.0997069889505e-06,2.522401631812589e-05,True
DDOST,1642.324334896908,0.34786311129816383,0.07552057672486097,4.606203055963278,4.1008796121496565e-06,2.5226281804043397e-05,False
ZBTB16,335.7281869109533,-1.4657454864086865,0.31822483736949425,-4.606005925008279,4.10476698249206e-06,2.52452427085607e-05,True
GNG4,4.027811450835233,1.7541440916745936,0.3808498450192188,4.605867941435225,4.107490082848746e-06,2.5257037058458172e-05,True
SLC25A23,501.3443687100249,0.3307194466823512,0.07180474288671203,4.605816181309009,4.108512013332968e-06,2.525836830780668e-05,False
MTMR8,41.32096860610551,-0.4462590061908405,0.09690216085899042,-4.605253404412987,4.119638985674663e-06,2.5321810778274685e-05,False
SDK2,84.20621912610495,0.7386510961705696,0.16045164352961835,4.603574509563806,4.153005184729533e-06,2.5521897431534026e-05,False
CAPRIN1,4586.542313639964,0.25401871435283324,0.055179585365872606,4.603490814012865,4.154675301037376e-06,2.5527158589445946e-05,False
DMGDH,27.875866035330517,-0.7546831585431999,0.16394050480069147,-4.603396576463493,4.156556549668062e-06,2.5533714671418298e-05,False
CENPK,93.03043592539716,0.533995924109709,0.11603729160180498,4.601933712329102,4.185864359840086e-06,2.5708716475633585e-05,False
KCMF1,1026.1244646458545,0.2576014412013295,0.05598042870890469,4.601633948550904,4.1918943872077515e-06,2.5740710394132582e-05,False
FBXL3,2474.9061335446904,-0.35881600536377056,0.07798865212089329,-4.600874558103091,4.207207509519741e-06,2.5829684318429735e-05,False
PMCHL1,2.4784089727922707,-3.498955702660523,0.760526518572149,-4.600701773331507,4.2106991958321895e-06,2.5846061221628003e-05,True
LINC01251,1.500491187491577,2.1392365839361784,0.465045798814744,4.600055713627394,4.223779582482567e-06,2.5921277437701232e-05,True
RP11-404O13.5,4.310528821938812,1.5063895311673174,0.32760130821332645,4.598240279878221,4.260744350532081e-06,2.6143013663213868e-05,True
SLC38A10,655.6392281662486,0.29038614840845817,0.06315298446931832,4.598138169535547,4.262832641225825e-06,2.6150710412527753e-05,False
SLC25A40,427.93251886651467,-0.3421947319366213,0.07442865980681743,-4.597620497598659,4.273434811079618e-06,2.62106230540694e-05,False
RP11-119F7.5,23.3735728613774,-0.9827609208810504,0.21377392781309076,-4.597197286566718,4.2821211431527296e-06,2.625876399086226e-05,False
FILIP1L,967.9175865914233,-0.4168164711415984,0.09067115509341044,-4.597012916756045,4.285910589319189e-06,2.627686335895401e-05,False
SHANK1,13.410818480976086,-1.1634805382336766,0.25310940885076094,-4.596749459122996,4.291331144413889e-06,2.630495400485136e-05,True
CTD-2135J3.3,13.266036351558878,1.067368686617226,0.23222218922171498,4.5963251409974095,4.3000751638355086e-06,2.635340182487425e-05,True
XXbac-B444P24.10,13.362882923703413,-1.108881760623181,0.24126822470181233,-4.59605388149918,4.3056740120306095e-06,2.6382559010801078e-05,True
AC022182.2,1.5759500498213144,2.2187041544947257,0.4827566398705388,4.595906034746031,4.30872853777845e-06,2.6396117785648015e-05,True
RP5-1057J7.7,12.000528578296393,-0.9330856125325635,0.20303297230533074,-4.595734387069626,4.312277397080682e-06,2.6412699057119175e-05,False
NELFCD,812.3008246023869,0.23534284688817486,0.051211715681236274,4.595488429894633,4.317367506379359e-06,2.6438712165603728e-05,False
OSR2,125.7690889440433,-0.993947557896145,0.2162999167611484,-4.595228573267194,4.322751520149303e-06,2.646651457865719e-05,False
RPGRIP1L,204.03981639889835,-0.4316440919029886,0.09395422270081026,-4.594195763585047,4.344214145765014e-06,2.6592729965096783e-05,False
EOGT,411.02877777911925,0.277963672414999,0.0605116965597543,4.59355278760883,4.3576272372183295e-06,2.6669631178603983e-05,False
CDNF,53.64736685025694,-0.5339579621735843,0.11627667128896187,-4.5921331962336005,4.387381921803821e-06,2.6846496988832748e-05,False
RPL34-AS1,13.24857282998472,-0.9851059703777162,0.21457266195888067,-4.5910134188785685,4.41098972758098e-06,2.6985688228041268e-05,False
CDC42BPB,1988.4876767974692,0.20451420147411198,0.04454721374780467,4.5909538278180335,4.412249466114288e-06,2.698813014576635e-05,False
RP11-398B16.2,1.271947646420513,3.739869624065526,0.8147705302700288,4.590089460925974,4.430560748427921e-06,2.7094848882741733e-05,True
FAM180B,60.99754879390315,-1.0617661803050595,0.23132126420894628,-4.590006819891813,4.432315275428389e-06,2.7100293826756537e-05,True
TMEM181,1186.7991251691205,0.2556955633160677,0.05571972771164891,4.588959311490162,4.454612386259513e-06,2.7229500528596424e-05,False
RP11-553K8.5,6.4813203824599785,1.366213868948352,0.2977193193903748,4.588932527945721,4.455183903451156e-06,2.7229500528596424e-05,True
GLT6D1,1.4260448046479914,-3.0802277198567634,0.6713109494505888,-4.588376999328953,4.4670538301988854e-06,2.729672800370948e-05,True
RP11-1094M14.8,3.939013701595401,1.555114120589193,0.33894391140760516,4.588116405841122,4.472632340426378e-06,2.7325491953199145e-05,True
BRCA1,393.0404111222854,0.41271838521303844,0.08996960140666771,4.5873092551286065,4.489953353108792e-06,2.742597139725199e-05,False
RP4-529N6.1,3.0263722595373608,1.5269505146315108,0.33290946419568057,4.586684005276538,4.5034150252000935e-06,2.750284229606133e-05,True
KATNAL1,411.7233212483816,-0.2974407900154464,0.06485238572699752,-4.586427880503156,4.508940565277754e-06,2.753122588144672e-05,False
CHAC2,49.71978370328949,0.6285067288137404,0.13708759339547313,4.584709040741645,4.546190571919414e-06,2.775326773124252e-05,False
CDCA2,139.5218333230097,0.5497563150369362,0.11996288929394955,4.582719858387604,4.5896673563236064e-06,2.8013228550857982e-05,False
KCNA3,13.399684834572676,1.223151023090094,0.26693484222320296,4.582208200708888,4.600914696350121e-06,2.807641270238175e-05,True
ASNA1,571.6808106118002,0.4184379488498376,0.09131956077715365,4.582128355511347,4.602672246003428e-06,2.808167346977967e-05,False
JMJD6,196.54709136730685,0.3676779750479881,0.08025998443466463,4.581087046525596,4.625652472011935e-06,2.8216390103539053e-05,False
ANPEP,266.39985642195205,0.9121642667271934,0.19912088807742176,4.58095720411074,4.628525606545584e-06,2.822842532502324e-05,False
PGAP3,411.38461874958045,-0.24978410265260492,0.054527806019383236,-4.580857380614454,4.6307356489731995e-06,2.8236412590277958e-05,False
TATDN1,283.27822118723367,-0.29440791278645473,0.06427009268337824,-4.580791788131272,4.632188384133854e-06,2.8237594626552926e-05,False
TRMT6,382.4987211864731,0.46479302909040976,0.10146619472570306,4.580767322031739,4.63273036841884e-06,2.8237594626552926e-05,False
CCT6A,2929.720686432333,0.4070048138485568,0.08885716716559659,4.58043877417397,4.6400143991957085e-06,2.827649661072239e-05,False
SCARNA10,5214.317486312873,-1.0082664458982797,0.22014311740529763,-4.580049822961289,4.648651777100142e-06,2.8313677599138974e-05,True
RNU6-3P,9.798395521876596,-1.1972196143608518,0.2613992615905257,-4.580042066975159,4.648824169578016e-06,2.8313677599138974e-05,True
AC011648.1,2.5256385174679514,2.33734444735172,0.5103301315492986,4.580063576210626,4.64834609837537e-06,2.8313677599138974e-05,True
HIST1H3F,435.5133494640656,0.729374493543385,0.15925813911006856,4.579825543731176,4.6536393091841695e-06,2.8337500725439912e-05,False
ITGB4,3340.401281009514,0.3167550608007705,0.06916456457725322,4.579730426076369,4.65575608763728e-06,2.83393848812704e-05,False
RTN4R,100.93470114389623,-0.544990352313742,0.11899965434472484,-4.57976416246541,4.65500520180831e-06,2.83393848812704e-05,False
NOV,408.5392141551668,0.7007803387128562,0.15304265697200778,4.578987013019724,4.672332041226405e-06,2.8434762820271697e-05,False
LMO3,22.921137346645622,-1.0714279699420386,0.23399174885442658,-4.578913466767611,4.673974978679922e-06,2.84392424003497e-05,True
NXN,383.7013491068772,0.4471409310251928,0.0976590678385977,4.578591019977663,4.681184597559675e-06,2.8477584671090475e-05,False
CMTM8,52.38927922969248,-0.6584197299245079,0.14381458169713665,-4.578254319934632,4.688724275006851e-06,2.8517919562493183e-05,False
WDR53,230.41810458070503,0.38648953341458725,0.08442089725720194,4.578126340414084,4.691593152528155e-06,2.8529835420454326e-05,False
PTER,435.17212408949047,-0.286030972113393,0.06247947729577404,-4.577998800459546,4.694453849166128e-06,2.854169691931946e-05,False
LRRC2,103.0731817133167,-0.7331808442266758,0.16018081891559535,-4.577207490823314,4.712240149338552e-06,2.8644282047539636e-05,False
CENPC,1034.050752833602,-0.3616420618458307,0.07901117384791571,-4.577100228151726,4.714656059054209e-06,2.8653413568205427e-05,False
ACIN1,1651.5859237824327,0.2259615925670805,0.049377056716901825,4.576246694139904,4.733922792211578e-06,2.8764932912953904e-05,False
AC005498.3,1.9789818762044014,-2.2222564858279648,0.4856165862409177,-4.576154416450446,4.736010278411438e-06,2.8772042295812223e-05,True
LPAR1,530.2136162854207,-0.6671308962617786,0.14581260896303122,-4.575262050423365,4.7562427346963895e-06,2.888936125509951e-05,False
TUFM,1355.7244003823246,0.34213340492478367,0.07478046549226075,4.575170837365167,4.758315449501015e-06,2.88963540852734e-05,False
LZTS1,248.85303591486453,0.5284201043437259,0.11550491567489615,4.574871132160592,4.7651320087496135e-06,2.893214710443134e-05,False
RP11-383I23.2,3.3957959751962314,-1.7679037597272826,0.3864473082894663,-4.574760185424927,4.767657776327702e-06,2.8941879184211527e-05,True
SAMD14,19.23545163528084,-0.8903619030276833,0.19464023938341174,-4.574397903784969,4.775914263686897e-06,2.898638887347031e-05,False
HIST1H2BN,216.8570047379083,0.586429803853696,0.1282135737933494,4.573851164923341,4.788400511128546e-06,2.9056547993225854e-05,False
PGAM1P7,2.4748227182849645,1.9663163482804504,0.4299265309148719,4.573610156359002,4.793914511423203e-06,2.908437977911233e-05,True
RP11-701H24.3,5.642115414527759,-1.3438547410359472,0.29384585223835546,-4.573332346872361,4.800278020231362e-06,2.9117353716529112e-05,True
LRRC55,8.160989329759733,1.2759839879496033,0.2790631910251366,4.572383707296851,4.8220686126774095e-06,2.9243873852942096e-05,True
PSMD3,1678.7862918884853,0.307621348685213,0.06728697240287115,4.571781694134996,4.835946176525764e-06,2.9322365061068822e-05,False
ARHGEF4,2095.612935693115,0.32300154591595936,0.07065313993715278,4.571651680353838,4.838948263364877e-06,2.9334896102672053e-05,False
CACNA1G,44.988917238819894,-0.7338412841639095,0.16055423741549057,-4.570675280683107,4.8615509535770366e-06,2.9466223019747945e-05,False
RP11-597M17.1,2.339042404423495,-2.780169583078661,0.6083391685743688,-4.570097943214696,4.874963281442898e-06,2.9541806474598898e-05,True
RP11-32B5.7,17.33550896587568,-1.6305131792759515,0.3568151630088957,-4.569629736377827,4.885866374418596e-06,2.960215794083601e-05,True
PRPF4B,2011.1728464726025,0.21173953325773034,0.04634647528353597,4.568622143590459,4.909409367104003e-06,2.9739053071736822e-05,False
DNAJC3-AS1,51.474929800505265,-0.5216808767310106,0.11419940337881915,-4.568157637395924,4.92029937762741e-06,2.979926390158277e-05,False
RARA-AS1,9.510139390237237,0.9557093796897078,0.20921652484431447,4.568039644100224,4.92306932729313e-06,2.9810282700118276e-05,False
