,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
DBF4,252.79568516975337,-0.024084873462166517,0.08912329292885014,-0.27024218552375767,0.7869739402411393,0.9161512400708914,False
PROM1,22.55901084455312,0.09184967989290921,0.33958671523228046,0.27047489131040703,0.786794931128519,0.9161512400708914,False
BMP2,523.7411638291109,0.03571716414564284,0.13212100851004052,0.2703367507441371,0.7869011945113038,0.9161512400708914,False
P2RX1,36.30688044613154,0.06710243888832708,0.24862725971415187,0.2698917205035165,0.7872435569800216,0.9161512400708914,False
ZNF24,2312.481627306277,-0.017423917661466715,0.06464374878236835,-0.2695375498739502,0.7875160503958525,0.9162142534896603,False
ALKBH7,226.83820980748305,-0.02720473179933803,0.10111765085947266,-0.2690403858090568,0.787898604635332,0.9162142534896603,False
RP11-563E2.2,18.676727853359136,0.04465623648068191,0.1658091830479394,0.26932305955437175,0.7876810885869323,0.9162142534896603,False
ASIC1,12.534842307158394,-0.05296597482077363,0.1966866156458878,-0.2692912003536272,0.7877056032565893,0.9162142534896603,False
RP11-517I3.2,21.40492902416736,0.03578420528511631,0.13277576352209444,0.2695085634296629,0.7875383532707789,0.9162142534896603,False
NDUFB11,518.7320041324858,0.02281488991190521,0.08465439621566832,0.26950626230658176,0.7875401238182853,0.9162142534896603,False
SNORA74A,151.4771833144078,-0.08864568410457586,0.328920866954446,-0.2695045921694378,0.7875414088685125,0.9162142534896603,False
RP11-481C4.2,105.42292523353035,0.03752127934223869,0.13944707850548377,0.2690718209687209,0.7878744146176656,0.9162142534896603,False
C11orf65,29.447097749133388,-0.03875172007967394,0.1438851855191705,-0.2693239053058097,0.7876804378102236,0.9162142534896603,False
ZNF398,790.7201862490413,-0.011211466371566814,0.0416800576751884,-0.2689887441840287,0.7879383443979228,0.9162142534896603,False
ZNF407,724.2360090017371,-0.01903797759832507,0.07070332934824923,-0.2692656452506433,0.7877252672700025,0.9162142534896603,False
ITSN2,3378.683404318743,0.016589541278009268,0.061644290344172986,0.269117239980968,0.7878394640921962,0.9162142534896603,False
RBL1,388.9941420676496,-0.02344210203915858,0.0871426744607984,-0.26900829225414846,0.7879233015130662,0.9162142534896603,False
CABYR,21.551554588805494,0.042879249605657685,0.15945698476665673,0.26890794196570034,0.7880005252097849,0.9162292535772558,False
AC026271.5,48.28339120011411,0.031209492434678406,0.11626264101863207,0.26843956202299607,0.7883609904951552,0.9163618340285042,False
LINC00654,19.69121495169708,-0.0562904199541718,0.2096324094989935,-0.26851964392672817,0.7882993562338401,0.9163618340285042,False
CCDC82,324.1134962656771,-0.024356129292069647,0.09068500174810411,-0.26857946543049876,0.7882533160578358,0.9163618340285042,False
CLMN,210.80937276592778,0.038157759378630036,0.1420139523461729,0.26869021492773304,0.7881680823338053,0.9163618340285042,False
SLC24A3,317.299413503792,-0.026724811232629313,0.09954990485231446,-0.2684564216538071,0.7883480145335275,0.9163618340285042,False
XYLT2,408.9319342017029,-0.015316573610945199,0.05710793310875386,-0.2682039565637402,0.7885423296361421,0.916458022916494,False
ZNF562,943.0666992501743,0.01984649036231513,0.07398591460846213,0.26824687465639835,0.7885092958887289,0.916458022916494,False
NOS1AP,31.44892327476951,0.04989643100309962,0.1861486930829505,0.2680460989369668,0.7886638347877035,0.9164846563143312,False
CD163L1,69.32404247236089,-0.04845407995995173,0.1807400744406357,-0.26808708644117846,0.7886322856567625,0.9164846563143312,False
MAATS1,15.389552337750064,0.058639575597252996,0.21925395391656852,0.26745048173483243,0.7891223356821765,0.9165685909770421,False
KIF9,89.92859345439231,0.021225598690252288,0.07933372566501122,0.2675482402008692,0.7890470770585226,0.9165685909770421,False
CHMP1B2P,36.2456872466679,0.05569544372714803,0.2081304340625706,0.2675987487269844,0.7890081942187719,0.9165685909770421,False
CHST3,614.8887209191654,0.019826387345711925,0.07411405547916282,0.26751183992739563,0.7890750993067374,0.9165685909770421,False
KRT8,62.8740742089454,0.09229977439155096,0.3451829528377402,0.2673937795385226,0.7891659883454566,0.9165685909770421,False
CFAP36,262.69622505421546,0.012621474828402127,0.04714378251547625,0.2677229987699604,0.7889125453866452,0.9165685909770421,False
SIM1,46.41363437374601,-0.06023266024557259,0.22527333527072183,-0.26737589769862513,0.7891797549677544,0.9165685909770421,False
DEPTOR,204.65235298242064,-0.023813917122463696,0.08896826713242746,-0.26766753911276214,0.7889552383505894,0.9165685909770421,False
EIF2D,778.2174575729804,0.01325252856252265,0.04953424971336606,0.267542733345301,0.7890513164177686,0.9165685909770421,False
SLC14A1,31.469099051038445,0.1271713625004239,0.47584560452525365,0.26725341432396227,0.7892740525346773,0.9166208498172729,False
FUT3,41.50722570251794,0.06373025779619014,0.2386798335745185,0.26701148916417705,0.7894603150763708,0.9167798986820666,False
HIST1H3E,237.94792172590428,-0.04057439990297308,0.1520435245682146,-0.2668604270928309,0.7895766265912156,0.916857700429947,False
PIPOX,21.089293309030467,-0.04476146191021952,0.16788721722603542,-0.26661625971174924,0.7897646352372427,0.9170187420891092,False
TCEB1,482.8249326203157,0.023643233612015084,0.08876240511036229,0.26636540078672255,0.789957809112819,0.9171857607584794,False
SIPA1,144.26747232406137,0.020729225309981083,0.07786321625414,0.2662261631002034,0.7900650346427485,0.9172529739027089,False
SARAF,2984.489528833503,-0.020051552642157154,0.07533888388319258,-0.2661514427695215,0.7901225776503933,0.9172625016344746,False
ACAP2-IT1,20.98157696025762,-0.05583816988272949,0.20998007738652644,-0.26592127490239886,0.7902998398292236,0.9174110028786792,False
GBAS,644.6527569316506,-0.01763580992017954,0.06634500497922229,-0.26581970904520485,0.7903780635170552,0.9174445249990067,False
EEF1A1P11,15.269429718759818,-0.042945992281427925,0.16168550501126014,-0.2656143621435766,0.7905362234296558,0.917526724237642,False
TMEM133,93.54973925264139,-0.0245368606273047,0.09242748408963773,-0.26547147603312926,0.7906462806051668,0.917526724237642,False
UBXN6,1011.4877584361424,0.016734823903871994,0.06302450644597751,0.26552883707572583,0.7906020981020706,0.917526724237642,False
TPM3,3113.5585875896527,0.020998203805926003,0.07907525492333284,0.2655470896209534,0.7905880391693135,0.917526724237642,False
RP11-48O20.5,10.780837458493739,-0.07060789497347317,0.26611799453574797,-0.2653255188423131,0.7907587075723717,0.9175883641699343,False
G4754,34.26279042985075,0.036578832392194144,0.1379572016752316,0.26514623338262006,0.7908968123829172,0.9175883641699343,False
HLA-F-AS1,21.88662736233501,0.05093846863836731,0.19205242887803478,0.26523209800546915,0.7908306694597442,0.9175883641699343,False
RP11-313J2.1,31.767691668106966,-0.05715223282517867,0.21551801643323099,-0.26518540663575957,0.7908666363985835,0.9175883641699343,False
SEC14L2,120.13632343985314,-0.03295418120076519,0.1244295315998262,-0.2648421220996642,0.7911310863859434,0.9178028926798614,False
PVRL3,113.82299160391145,0.028615992766800435,0.10809194547250088,0.264737512510407,0.7912116773912171,0.917839115620984,False
RP11-848P1.9,43.66738798895212,0.02753486798146459,0.1043277261429441,0.26392665688637584,0.7918364344776527,0.9180162930520644,False
CTD-2192J16.15,22.496197018540578,0.03459623570402725,0.13101444765125364,0.26406427935427934,0.7917303881513341,0.9180162930520644,False
RP11-752D24.2,17.516133201467,-0.06050639378749878,0.22911984043556763,-0.26408186070867223,0.7917168409458982,0.9180162930520644,False
SERTAD1,251.12289794067686,0.031812522190223784,0.12037260380473433,0.26428374218629785,0.7915612869129146,0.9180162930520644,False
UBAP2,886.5550933065806,0.010913816428487724,0.04134693029425339,0.2639571148527218,0.7918129644645473,0.9180162930520644,False
KIF2C,137.80633819108493,-0.03157689395043458,0.11960538041030244,-0.26400897553363445,0.7917730025832164,0.9180162930520644,False
AC073254.1,15.709989390335869,-0.037096423584419135,0.1403212953357777,-0.26436773902101135,0.7914965679845453,0.9180162930520644,False
HCG27,17.155031300511787,0.046359479822274695,0.17567167296353803,0.2638984364422655,0.7918581804903162,0.9180162930520644,False
EIF3B,3241.563540253795,0.017395896463522586,0.06583922319360505,0.26421782669532234,0.791612075308262,0.9180162930520644,False
HIST1H2AE,731.4998093597221,-0.039787362756907904,0.1504926900153304,-0.26438070017124987,0.7914865816439046,0.9180162930520644,False
INPP1,553.832953764862,0.024565511255844164,0.09316876555301824,0.26366681054569746,0.7920366720944447,0.9181099585895665,False
SPDEF,12.116623604853746,0.15024221573894303,0.5698214486041613,0.2636654273140779,0.7920377380495942,0.9181099585895665,False
ZCCHC17,269.0159220377312,-0.01797944033329315,0.06825552554182518,-0.2634136971412787,0.7922317345006685,0.9182775815359371,False
LRGUK,21.95253214049786,0.046906956639177676,0.17819837052698856,0.2632288752161935,0.7923741761433174,0.9183854300141236,False
CYP1B1,519.9855378510613,-0.04971904290701777,0.18897940293521534,-0.26309239067742274,0.7924793687718008,0.9183928457399066,False
KDM4A,1022.9127314979714,0.009716426096293168,0.03692778812933446,0.2631196339803167,0.7924583712591394,0.9183928457399066,False
ANKHD1-EIF4EBP3,51.36154598847179,0.052649027289353736,0.20026456427551703,0.26289737018537657,0.7926296833269583,0.9184935922428941,False
KNOP1,263.662469983121,0.017465587122242866,0.06644661729902933,0.2628514111356879,0.7926651079785518,0.9184935922428941,False
MVB12A,267.0837978148769,-0.021893848920074645,0.08334106562131148,-0.26270181160817896,0.792780420356976,0.9185699598203227,False
RP11-400L8.2,15.327420777184482,0.0620697499078933,0.23633336132729643,0.2626364283032108,0.7928308196961851,0.9185711098517775,False
ANGPT2,101.04885144985852,0.03897277652044041,0.1485214326595434,0.2624050672186683,0.793009166448214,0.9187204899429956,False
MPHOSPH10,808.050482676513,-0.01994464249794124,0.07605861150952839,-0.26222727580877064,0.793146225897464,0.9187647745723146,False
SNCA,216.88343807269092,-0.031202396918375543,0.11897348262681695,-0.2622634576164154,0.7931183328134753,0.9187647745723146,False
RP1-266L20.9,14.739373297112838,0.054446327659700165,0.20777289974958482,0.26204730128578263,0.7932849748174888,0.9188342515108766,False
TLR5,90.28114232563962,-0.03572225683369372,0.13633342485193534,-0.26202126787682334,0.7933050454632418,0.9188342515108766,False
CYP1A1,48.29742464506548,-0.11801828626882828,0.4509165315513642,-0.2617297836980828,0.7935297766533951,0.918980042826705,False
ELAVL4,11.406203933029895,-0.05325784614583164,0.20345222597394994,-0.2617707714471052,0.7934981745000815,0.918980042826705,False
CTGLF12P,16.024807794614475,0.10224159752977086,0.39074710290692344,0.26165670012433834,0.7935861259976178,0.91898805696342,False
ADHFE1,43.33348567011925,0.04807307836946168,0.18393704484738305,0.2613561526409705,0.7938178672816435,0.9190274480665245,False
RP11-386J22.3,11.16336336974283,-0.06566687416385106,0.2511976034407271,-0.261415209637324,0.7937723291320368,0.9190274480665245,False
ZNF382,30.448367050638147,-0.036148174009476515,0.138245133828083,-0.2614788167114017,0.79372328325782,0.9190274480665245,False
RTN4RL1,239.71479710681473,-0.02498609361220459,0.0955890707056786,-0.26139069485399086,0.7937912321054387,0.9190274480665245,False
ITGA1,235.91309774994994,-0.04290812780669832,0.16424842523858002,-0.2612392036293308,0.7939080473517487,0.9190746211932572,False
LARS2,302.41515682321216,0.015014954371376198,0.0575204549978632,0.2610367802538068,0.7940641437170477,0.9191837134192612,False
SNORA11,20.491802506294945,-0.04255924845942009,0.16306926660691198,-0.26098877700855583,0.7941011620557322,0.9191837134192612,False
ADARB1,506.2630322678768,-0.02522506386234821,0.0966798688205778,-0.26091330253211087,0.794159366136195,0.9191938576358176,False
PPP4R3A,2436.8664421894055,0.012155924336192201,0.04660838172523495,0.26080983476005726,0.7942391598279812,0.919228987769038,False
CRY1,489.7492788624768,-0.03595455585076763,0.1379879737498231,-0.26056296700141757,0.7944295513793518,0.9193613920298428,False
WDR88,21.106447998690612,-0.034509051364614275,0.13245545202595202,-0.2605332648583836,0.7944524593562529,0.9193613920298428,False
RP11-111G23.1,62.675548717470065,0.0599449137931857,0.2302761633671261,0.2603174940760862,0.7946188793386276,0.9193703808724859,False
NUMA1,3152.09997243997,0.01406927830829368,0.054057150318220094,0.26026674039366804,0.7946580260660955,0.9193703808724859,False
TUBD1,182.44371150257658,0.01960863231436065,0.07530830437879668,0.26037808812863844,0.794572143331105,0.9193703808724859,False
RP11-244N9.4,10.186547267636954,-0.05014673546553338,0.19256758669345914,-0.26041109164108717,0.7945466881330038,0.9193703808724859,False
DDX24,1825.907575932092,-0.012110610534238751,0.04656763184453175,-0.2600649862262827,0.794813645806598,0.919493205328621,False
APOBEC3F,19.614268306872283,-0.04497032921751093,0.17306772430482487,-0.2598423790348367,0.794985359657144,0.9196346320772537,False
B3GNT9,128.65553436106288,-0.022075969510707966,0.0850061254270015,-0.2596985734829847,0.7950962930935119,0.9197057351580025,False
LSM12,177.2021368007638,0.018131777939668223,0.06983588258206518,0.2596341203014268,0.7951460144443039,0.9197060284029177,False
SCAND2P,59.85405302668992,0.033044045205540044,0.12730979167725834,0.2595561957190979,0.7952061291975556,0.919718342397571,False
RIPK1,1051.829204672478,0.01410135441394224,0.05436406077148732,0.25938743746931564,0.7953363215577515,0.9198117000747521,False
CCT3,2532.3402624797272,0.0268716720620646,0.10365335728060777,0.2592455542883988,0.7954457849497245,0.9198380300108108,False
RP11-390P2.2,24.51096598101108,0.07865115541724539,0.30340336706399923,0.2592296722951492,0.7954580382161045,0.9198380300108108,False
AGPAT2,397.41800992606466,0.020490061400082915,0.07907443606741868,0.25912371202512446,0.7955397899141536,0.9198753513330395,False
PDXDC1,1260.0189484942482,-0.011888690846716165,0.04590547054146928,-0.2589820059893813,0.7956491241085988,0.9198840223155126,False
G39379,11.537349233115615,-0.050538685263369784,0.19518913261797105,-0.25892161405463765,0.7956957211100513,0.9198840223155126,False
MYO1B,1120.3499877224144,-0.032271405070824925,0.12461276833157989,-0.25897350249819123,0.7956556851590256,0.9198840223155126,False
RP11-347C12.10,11.260450432838919,0.04602804517013577,0.17825638765236962,0.258212599146227,0.7962428348457823,0.9204592915160595,False
HMGN1,2150.233579729282,-0.017875130221125208,0.0692702801893281,-0.25804905324865546,0.7963690498145612,0.920547959099249,False
TSTD1,277.2998436395681,-0.021358904534884815,0.0828008764942261,-0.2579550536083301,0.7964415955410445,0.9205745815541871,False
SLC36A3,15.317538403283265,0.04831595730817983,0.18740863194285992,0.2578107358625357,0.7965529784939214,0.9206460882854025,False
SETD9,71.25224959491835,0.0443831240668181,0.17222656814648074,0.2577019593694146,0.796636933812424,0.9206858875763403,False
PLEKHA8P1,17.349582772042915,0.0403927695703941,0.156819235669966,0.25757535035690854,0.796734655498901,0.9206973944358201,False
FAM83E,25.85585702203657,-0.045295004390887156,0.1758614469246239,-0.2575607399062347,0.7967459326096122,0.9206973944358201,False
PTK7,875.3512334401566,0.012256084534272012,0.04759867573646609,0.25748793101154355,0.7968021309588252,0.9207051099307942,False
RP11-1109F11.3,11.976868584045096,-0.05386837812684629,0.20951065202547386,-0.2571152235271387,0.7970898258402342,0.9209230699740018,False
NDUFV2,95.43057908520383,0.03692353785949169,0.14359542264612893,0.2571358973641148,0.7970738668733706,0.9209230699740018,False
ZMAT2,1022.0360301519274,-0.025019394412235402,0.09743823436883975,-0.25677183678767973,0.7973549122867886,0.921114858284825,False
LRRC37A11P,49.90039145416803,0.05306394861391361,0.20662691684513598,0.25681043604635645,0.7973251134048358,0.921114858284825,False
ANKRD20A4,12.590807758009108,0.10895438763976147,0.4245823724467065,0.25661542897294304,0.7974756631726743,0.9211842878524623,False
CNTNAP3,913.6682134351831,-0.04843837680944692,0.18879526563103152,-0.25656563286979633,0.7975141080719252,0.9211842878524623,False
RP11-2J18.1,17.274806638982643,-0.07375524651360224,0.28774516164175373,-0.256321413339448,0.7977026639767236,0.9213448424336986,False
FBXL19-AS1,14.459011507392372,0.03941827166769515,0.15385280919996522,0.25620768234697955,0.7977904769133963,0.9213890263867478,False
EXOC2,849.6973886935124,0.010897426340938378,0.04262239330431591,0.2556737314850622,0.7982027803724668,0.9214073073814046,False
DENND5B,158.8060840246071,0.026291431640094173,0.10280858529648346,0.2557318687371673,0.7981578855122311,0.9214073073814046,False
CTD-2619J13.13,152.12865622941212,-0.026029090774898477,0.10168455245158106,-0.25597881042248477,0.7979671991712205,0.9214073073814046,False
HSD17B14,19.092998099752844,0.043768020149967425,0.17094147456184378,0.2560409652610835,0.7979192056136627,0.9214073073814046,False
RP3-522J7.5,15.166716506013461,0.0593060300403552,0.23165309833239184,0.2560122461874385,0.7979413812744136,0.9214073073814046,False
TMEM25,112.98192927378827,0.019177781775494465,0.07499287714338841,0.2557280438624328,0.7981608391438181,0.9214073073814046,False
PCCA-AS1,19.48597115069017,-0.07468640695036664,0.29200405982378363,-0.2557718101434542,0.7981270422697199,0.9214073073814046,False
RGN,10.53768930443945,0.06405817071794209,0.25031001487333354,0.25591533263404576,0.7980162150475243,0.9214073073814046,False
AC079630.4,11.710481857068476,-0.046153008234015316,0.1808582612519943,-0.25518883082542293,0.7985772572702803,0.9214616337593301,False
MFSD11,462.3296183099621,-0.013375387213164208,0.05234315895625578,-0.25553267093303034,0.7983117131959122,0.9214616337593301,False
FBLN7,94.5159499757755,0.0360532479769104,0.14136576549465713,0.25503521203139545,0.7986959029707188,0.9214616337593301,False
HINT1,2280.1071608166867,0.025540775092579755,0.10005854853766656,0.25525830092333446,0.7985236043699948,0.9214616337593301,False
RP11-210N13.1,13.454639898803823,-0.04383744862860183,0.1718693984322492,-0.2550625592948853,0.7986747812875968,0.9214616337593301,False
FAM66B,34.88083443216833,0.03951910546139189,0.15488831748398668,0.2551458115327363,0.7986104822551293,0.9214616337593301,False
CALML5,16593.66408674526,0.036275452414544995,0.14209407369720567,0.2552918040188355,0.7984977297178276,0.9214616337593301,False
PRMT1,711.7961901271831,0.028069842463385623,0.10993313461378665,0.255335596151239,0.7984639091111982,0.9214616337593301,False
FAM107A,108.55688182837189,-0.05465617076419789,0.21395821890795882,-0.2554525413567312,0.7983735943353569,0.9214616337593301,False
LOXL1,107.43736051899691,-0.034680358256820795,0.13612575524566706,-0.25476705854988957,0.7989030193510168,0.9215862093301547,False
SYNE4,10.373750258039244,-0.04802528947807316,0.1884599811462789,-0.25483017235790173,0.7988542702355484,0.9215862093301547,False
RUVBL2,576.2923336260908,-0.020889955952735868,0.08201793155958392,-0.2546998632556327,0.7989549218686479,0.9215889010660071,False
ZMYM3,333.6843992577416,-0.01691800198259267,0.06649288244631836,-0.25443327706918206,0.7991608452507171,0.9216027648298852,False
SH3RF1,368.29941634693813,0.018243298403706358,0.07168354050905294,0.25449773091777467,0.7991110568647746,0.9216027648298852,False
SAMD9L,230.26006493556287,0.041162754542388005,0.16167498332043662,0.2546018790105841,0.7990306077635995,0.9216027648298852,False
SDR16C5,2652.6895823996465,-0.027524183004544383,0.10818080093701696,-0.25442761345951775,0.7991652202338323,0.9216027648298852,False
PUM3,774.0850062189495,-0.022596742384085843,0.08889513192116902,-0.2541954986255527,0.7993445279984203,0.9216969597737206,False
SEMA5B,18.503389496206758,-0.06861644588725033,0.26993781722659443,-0.25419352720649546,0.7993460509569423,0.9216969597737206,False
PHKG1,62.75379885170348,-0.03731990898004245,0.14695484852378804,-0.25395493483157416,0.799530373714716,0.9217951573920377,False
DIO2,778.7144725420281,0.05634068560895051,0.22181405569329954,0.2539996188828192,0.7994958525342837,0.9217951573920377,False
E2F2,366.20632089012867,-0.024734914518501905,0.09748544892438353,-0.2537292979764397,0.7997046980581173,0.9218548538588008,False
TAS2R31,17.23386458927129,-0.06551611588913998,0.2582471762581025,-0.25369538144982684,0.7997309024251613,0.9218548538588008,False
PPP3CB-AS1,86.94704393085883,-0.025098734945098837,0.09891759314489519,-0.25373378129342505,0.7997012342036697,0.9218548538588008,False
STX8,297.49169837332863,0.015991886963676444,0.0630760391170734,0.2535334682952177,0.7998560018246124,0.9218847427886179,False
PRNCR1,34.60697875667414,0.07104491860616635,0.2802125416114347,0.253539396194061,0.7998514216454776,0.9218847427886179,False
TSR1,987.7071303995657,-0.021419662820376956,0.08455022587614804,-0.2533365534913317,0.8000081515636359,0.9219774469284395,False
MED22,316.6580401207019,0.0189144929216581,0.07467199929810205,0.25330101108112224,0.8000356148502858,0.9219774469284395,False
RP11-1017G21.5,20.85270826871342,0.034141554622830576,0.13493817682799034,0.2530162732697347,0.8002556380055339,0.9220649505330334,False
TSTD3,18.56838124973653,-0.03506770552087141,0.13856934082530717,-0.2530697289314588,0.800214330433536,0.9220649505330334,False
SLC5A1,1252.6819573766486,-0.030000693581949327,0.11857503490808811,-0.2530102024022508,0.8002603292707093,0.9220649505330334,False
MRPS36,298.8867706476948,0.02511094497963744,0.09929289107186995,0.25289771209765355,0.8003472575003195,0.9221079637755432,False
CTD-2383M3.1,10.105356453957164,0.04538843530188386,0.17979010058802045,0.2524523605773439,0.8006914324856195,0.9224473362729357,False
SLC34A2,13.47700919584042,0.15036272100591422,0.5962121980787585,0.2521966532896256,0.8008890647788706,0.9225139963824193,False
GYLTL1B,245.39832050079886,0.02437887686869265,0.09667064548014857,0.2521848979864201,0.8008981505813592,0.9225139963824193,False
RND2,85.02970145960785,0.03504936094798477,0.13897839578765991,0.2521928732112826,0.80089198643985,0.9225139963824193,False
TAS2R4,35.545878474005086,-0.05785419057141216,0.22951409767662967,-0.25207249209120447,0.8009850316878583,0.922556914207698,False
RP11-77P6.2,54.945321452445114,-0.03334512560462971,0.13235025823982483,-0.2519460562306331,0.8010827598196477,0.9226123193066276,False
RP11-403I13.7,17.884256624987664,-0.05109088240375862,0.20286884483830267,-0.2518419348445583,0.801163242398301,0.9226478569542376,False
ENPP7P4,10.555254489387703,0.06286534717098265,0.2505117217845243,0.2509477270091808,0.8018545239262442,0.9226765851917987,False
AES,1199.7694007876746,-0.013600124192612424,0.054153521332395656,-0.2511401633355387,0.8017057448580822,0.9226765851917987,False
ERO1A,1342.90606141015,-0.02282147677410913,0.09080462783392872,-0.2513250405678332,0.8015628167545318,0.9226765851917987,False
TRIM60P18,27.006738723918357,0.0332192522633777,0.13204602985419436,0.2515732756225878,0.8013709173300203,0.9226765851917987,False
BIVM,185.46342300765613,0.018971046779173478,0.07565331592721898,0.25076292488519947,0.801997407496026,0.9226765851917987,False
SCAMP4,220.09297974354376,0.023101823386198837,0.09197816266811903,0.2511663933705241,0.8016854660827207,0.9226765851917987,False
SFR1P1,10.798207015694102,-0.07268213270417223,0.289875048358753,-0.25073607789180913,0.8020181653530709,0.9226765851917987,False
CDH11,262.10683459178864,0.042564839221412756,0.169262735058249,0.25147200419965304,0.8014492042936007,0.9226765851917987,False
KCTD21-AS1,11.71906182378891,-0.05239033580090454,0.20901440680896102,-0.2506541850428007,0.8020814850403319,0.9226765851917987,False
CCT5,1689.7008388062102,0.02665783235449963,0.1062582159418128,0.250877846180831,0.8019085529496692,0.9226765851917987,False
DHDDS,564.1649398828184,0.012819323395922944,0.05103123529863344,0.25120542979029614,0.8016552867749349,0.9226765851917987,False
AP001372.2,90.33866547267185,0.024321225244006754,0.09697788059887968,0.25079147011476055,0.8019753367311301,0.9226765851917987,False
ANXA1,4898.316991777164,0.03764806887602001,0.15016085004387542,0.25071827220623516,0.8020319326282165,0.9226765851917987,False
RSPH9,20.3066638741676,0.03732078620446354,0.14865643023784222,0.2510539648016053,0.8017723869873447,0.9226765851917987,False
RP11-74C1.2,16.785738333282232,0.06845221764555089,0.27232355490339966,0.25136355784512543,0.8015330399842021,0.9226765851917987,False
STX5,421.12511068639697,0.012414921124817407,0.049401244601098813,0.2513078612707921,0.8015760977442273,0.9226765851917987,False
PFKM,595.5772319969313,0.017367244806725083,0.06913868885906434,0.25119430370059975,0.8016638883964549,0.9226765851917987,False
PTGR2,116.77866615732107,0.021096626828605712,0.0838804994979072,0.25150812113525944,0.8014212841922703,0.9226765851917987,False
RP11-748C4.1,15.138448178941445,0.06627318774385885,0.26461069904169504,0.25045543503672196,0.8022351642803945,0.9227391842552025,False
ATP9B,716.5917469645736,-0.01919096485152202,0.07661096015063136,-0.2504989470669604,0.8022015188687089,0.9227391842552025,False
ATP5H,1076.3567498530285,-0.02142608353723766,0.08557770391055092,-0.25036992765817856,0.8023012834069286,0.9227581479184421,False
SF3A3P1,10.097504214056906,0.07300065078460091,0.2917218347382021,0.25024061311733276,0.8024012793904275,0.9228160699261925,False
AAGAB,627.5028819306988,-0.014271833189940693,0.05707959738968071,-0.25003387975054053,0.8025611483064368,0.9229428384556981,False
AC074367.1,18.38201846463729,0.06805676678242652,0.2725164057871368,0.24973456767071048,0.8027926238803126,0.923124280855951,False
LINC00863,101.98937047454129,0.0336608302079944,0.13485993712895317,0.24959844209187113,0.8028979034940128,0.923124280855951,False
DDX3Y,656.2214043659242,0.2307501565507513,0.9248917014015122,0.24948883874846062,0.8029826733927676,0.923124280855951,False
ZNF367,244.99490253083178,-0.030970645439568772,0.12415090977069876,-0.24945967368882102,0.8030052307516773,0.923124280855951,False
CHD7,1342.3255654111642,-0.01779338678696504,0.07133199821490163,-0.24944467044591928,0.8030168348904526,0.923124280855951,False
HOOK1,1481.21837579274,-0.019211940988399734,0.07700866116321399,-0.24947766521588383,0.8029913154055766,0.923124280855951,False
FAM173B,154.3867261469273,-0.026441013160747363,0.10609507354461768,-0.2492199899331588,0.8031906174378038,0.923266969172972,False
WDR33,1635.9630846710593,-0.010412879511149735,0.04182314202995943,-0.24897410872886147,0.8033808091328682,0.9234285009828924,False
DNAJC3,2000.3354004872235,0.01811546532655522,0.0728051837954216,0.24882109188074636,0.8034991751510259,0.9235074594713076,False
HIST1H2AI,473.15637476272786,-0.03734546464076289,0.15015513061525093,-0.2487125447378472,0.8035831444091655,0.9235468764823642,False
DGUOK-AS1,41.575742324637886,0.022273685069799435,0.08960556674689749,0.24857479148270262,0.8036897100230586,0.9235551695870391,False
PLAC9,193.54876365339766,-0.04453017565073459,0.17913760447719718,-0.24858083695320898,0.8036850331838569,0.9235551695870391,False
ACTG1,23290.617891571637,0.0311068634943027,0.12519510270671072,0.24846709513211104,0.8037730262237134,0.9235938259302396,False
RP11-1H8.5,9.84754504939921,-0.07023310407965234,0.2833522779324537,-0.24786497074286692,0.8042388835841767,0.9240149130884324,False
U3,46.438929262019414,-0.037860745648617064,0.15274164948027882,-0.24787440608008782,0.8042315830255036,0.9240149130884324,False
SDHAF1,129.7282411496831,-0.019095577448155637,0.07712474811229957,-0.24759338494501154,0.8044490294471823,0.924085038954712,False
PHB2,1778.739255071908,-0.017908044673000417,0.07229466237014101,-0.24770908509556522,0.804359502021086,0.924085038954712,False
POSTN,8417.773526841327,-0.04680022520039121,0.18899473259801805,-0.2476271404872053,0.804422909537589,0.924085038954712,False
PIWIL4,27.502878132581223,0.03323682140432902,0.13437656704209983,0.24734090277746124,0.8046444061049722,0.9242523661376277,False
TYW5,277.09306409607973,-0.018632986816967123,0.07536347998727741,-0.24724159261372583,0.8047212579967378,0.9242835379425063,False
FBLN5,324.57577290303186,-0.05386564157134986,0.21794713632990356,-0.24715003132601013,0.804792115036412,0.9243078207781672,False
HIST1H3J,154.86165595161782,-0.04314804384155053,0.17466386266400424,-0.24703475111250206,0.8048813298525245,0.9243395936488382,False
RP1-267D11.6,53.166394365738896,-0.024418391875274278,0.09886556992821222,-0.24698579994031125,0.804919213703458,0.9243395936488382,False
CRYBA1,10.253062949173598,0.04796818502312656,0.1943177713827025,0.24685433906430918,0.8050209549887858,0.9243422427835664,False
SLC34A1,11.441057991016487,0.05376817027632216,0.21779690702508536,0.24687297450982287,0.80500653229022,0.9243422427835664,False
SCAND1,216.06981398813969,0.022418634317968734,0.09086862549290996,0.24671479508312746,0.8051289556299898,0.9243919368111901,False
TBL2,391.1488305679045,-0.01599191095318778,0.06483121167468656,-0.24666993782921764,0.8051636738769585,0.9243919368111901,False
G36482,26.878698182394707,0.048970955970076294,0.1987176845570528,0.24643481569963893,0.8053456580437115,0.9245437773602151,False
